tick,agent_id,x,y,color
55,357,-6.90103,11.7833,1
55,349,12.975,16.0382,3
55,245,-0.424353,-23.2557,5
55,297,3.28255,-1.07213,7
55,189,12.975,16.0382,3
55,89,3.28255,-1.07213,7
55,161,3.28255,-1.07213,7
55,405,3.28255,-1.07213,7
55,149,3.28255,-1.07213,7
55,121,3.28255,-1.07213,7
55,185,3.47484,-1.03533,7
55,341,-0.424353,-23.2557,5
55,361,-13.0313,-1.20638,2
55,73,12.975,16.0382,3
55,441,-0.410422,-23.1928,5
55,173,3.28255,-1.07213,7
55,65,3.28255,-1.07213,7
55,85,3.28255,-1.07213,7
55,137,3.28255,-1.07213,7
55,417,12.975,16.0382,3
55,181,3.28255,-1.07213,7
55,125,3.28255,-1.07213,7
55,397,-13.0308,-1.20718,2
55,133,12.975,16.0382,3
55,21,12.975,16.0382,3
55,217,12.975,16.0382,3
55,309,-13.0313,-1.20638,2
55,5,-0.424353,-23.2557,5
55,369,-0.411595,-23.2471,5
55,213,3.28255,-1.07213,7
55,221,3.77225,-0.200257,7
55,305,3.28255,-1.07213,7
55,257,3.28255,-1.07213,7
55,429,-0.406187,-23.1437,5
55,117,15.7783,-12.6259,5
55,97,3.28255,-1.07213,7
55,377,-13.0313,-1.20638,2
55,333,2.09312,17.5751,6
55,273,12.975,16.0382,3
55,289,3.28255,-1.07213,7
55,165,3.28255,-1.07213,7
55,109,3.28255,-1.07213,7
55,225,12.975,16.0382,3
55,325,3.28255,-1.07213,7
55,437,3.28255,-1.07213,7
55,101,12.975,16.0382,3
55,401,3.28255,-1.07213,7
55,209,12.4427,15.2198,3
55,313,-6.90103,11.7833,1
55,445,12.975,16.0382,3
55,29,3.28255,-1.07213,7
55,253,3.28255,-1.07213,7
55,329,-0.424353,-23.2557,5
55,381,3.28255,-1.07213,7
55,421,3.28255,-1.07213,7
55,321,3.28255,-1.07213,7
55,281,12.975,16.0382,3
55,153,2.09312,17.5751,6
55,1,11.1219,13.6737,3
55,9,12.1197,14.5121,3
55,177,12.975,16.0382,3
55,61,3.28255,-1.07213,7
55,81,12.4821,15.1681,3
55,269,3.28255,-1.07213,7
55,41,-0.000596863,-20.7209,5
55,201,12.975,16.0382,3
55,265,11.7961,13.9636,3
55,301,12.975,16.0382,3
55,277,3.28255,-1.07213,7
55,261,3.28255,-1.07213,7
55,113,11.3404,13.6591,3
55,129,3.28255,-1.07213,7
55,205,12.975,16.0382,3
55,169,3.28255,-1.07213,7
55,93,3.28255,-1.07213,7
55,193,3.28255,-1.07213,7
55,353,3.28255,-1.07213,7
55,433,12.975,16.0382,3
55,141,3.28255,-1.07213,7
55,393,3.63464,-0.265736,7
55,49,12.975,16.0382,3
55,13,12.307,15.2311,3
55,373,3.28255,-1.07213,7
55,365,-13.0313,-1.20638,2
55,45,3.28255,-1.07213,7
55,237,3.28255,-1.07213,7
55,17,4.69171,13.2235,6
55,25,3.28255,-1.07213,7
55,197,12.975,16.0382,3
55,413,3.28255,-1.07213,7
55,337,12.975,16.0382,3
55,53,3.28255,-1.07213,7
55,69,12.0737,14.5171,3
55,425,3.28255,-1.07213,7
55,409,2.09312,17.5751,6
55,293,12.975,16.0382,3
55,77,12.975,16.0382,3
55,157,-0.265889,-22.7847,5
56,105,12.975,16.0382,3
56,17,5.86273,14.3794,6
56,97,3.28255,-1.07213,7
56,285,3.28255,-1.07213,7
56,397,-13.0309,-1.20638,2
56,189,12.975,16.0382,3
56,109,3.28255,-1.07213,7
56,209,11.9042,14.3826,3
56,9,11.6244,13.6433,3
56,221,3.28255,-1.07213,7
56,325,3.28255,-1.07213,7
56,13,12.9485,15.9925,3
56,257,3.28255,-1.07213,7
56,173,3.28255,-1.07213,7
56,65,3.28255,-1.07213,7
56,241,-0.409462,-23.1672,5
56,89,3.28255,-1.07213,7
56,357,-6.90103,11.7833,1
56,425,3.28255,-1.07213,7
56,389,-13.0313,-1.20638,2
56,317,3.28255,-1.07213,7
56,1,11.8159,14.4175,3
56,345,3.28255,-1.07213,7
56,229,-12.5764,-1.03418,2
56,5,-0.424353,-23.2557,5
56,437,3.28255,-1.07213,7
56,185,3.66334,-1.00149,7
56,249,3.28255,-1.07213,7
56,253,3.28255,-1.07213,7
56,277,3.28255,-1.07213,7
56,373,3.28255,-1.07213,7
56,213,3.28255,-1.07213,7
56,41,-0.491803,-20.866,5
56,297,3.28255,-1.07213,7
56,61,3.28255,-1.07213,7
56,49,12.975,16.0382,3
56,153,2.09312,17.5751,6
56,117,15.7783,-12.6259,5
56,421,3.28255,-1.07213,7
56,273,12.975,16.0382,3
56,405,3.28255,-1.07213,7
56,433,12.975,16.0382,3
56,409,2.09312,17.5751,6
56,73,12.975,16.0382,3
56,233,12.975,16.0382,3
56,145,11.6746,14.1083,3
56,301,12.975,16.0382,3
56,57,3.28255,-1.07213,7
56,385,-0.424353,-23.2557,5
56,341,-0.424353,-23.2557,5
56,401,3.28255,-1.07213,7
56,93,3.28255,-1.07213,7
56,337,12.975,16.0382,3
56,169,3.28255,-1.07213,7
56,429,-0.4057,-23.1437,5
56,417,12.975,16.0382,3
56,129,3.28255,-1.07213,7
56,137,3.28255,-1.07213,7
56,289,3.28255,-1.07213,7
56,333,2.09312,17.5751,6
56,377,-13.0313,-1.20638,2
56,29,3.54922,-0.155671,7
56,313,-6.90103,11.7833,1
56,197,12.975,16.0382,3
56,81,11.9979,14.2932,3
56,265,11.2822,13.1059,3
56,101,12.975,16.0382,3
56,281,12.975,16.0382,3
56,261,3.28255,-1.07213,7
56,269,3.28255,-1.07213,7
56,217,12.975,16.0382,3
56,245,-0.424353,-23.2557,5
56,393,3.28255,-1.07213,7
56,201,12.975,16.0382,3
56,193,3.28255,-1.07213,7
56,125,3.76575,-0.196757,7
56,113,10.6721,13.8681,3
56,205,12.975,16.0382,3
56,309,-13.0313,-1.20638,2
56,77,12.975,16.0382,3
56,45,3.28255,-1.07213,7
56,413,3.28255,-1.07213,7
56,353,3.28255,-1.07213,7
56,361,-13.0313,-1.20638,2
56,237,3.28255,-1.07213,7
56,161,3.28255,-1.07213,7
56,141,3.77543,-0.202038,7
56,305,3.28255,-1.07213,7
56,121,3.28255,-1.07213,7
56,293,12.975,16.0382,3
56,25,3.28255,-1.07213,7
56,177,12.975,16.0382,3
56,69,12.975,16.0382,3
56,33,-49,-1,4
56,225,12.975,16.0382,3
56,133,12.975,16.0382,3
56,53,3.28255,-1.07213,7
56,445,12.975,16.0382,3
56,365,-13.0313,-1.20638,2
56,157,-0.318838,-22.7746,5
56,321,3.28255,-1.07213,7
56,85,3.28255,-1.07213,7
56,37,12.4918,15.1628,3
56,349,12.975,16.0382,3
56,381,3.28255,-1.07213,7
56,181,3.28255,-1.07213,7
56,369,-0.422483,-23.2452,5
56,21,12.975,16.0382,3
56,441,-0.413554,-23.1923,5
56,149,3.28255,-1.07213,7
56,165,3.76506,-0.196252,7
56,329,-0.424353,-23.2557,5
57,357,-6.90103,11.7833,1
57,421,3.28255,-1.07213,7
57,29,4.12005,0.672794,7
57,425,3.28255,-1.07213,7
57,249,3.28255,-1.07213,7
57,105,12.975,16.0382,3
57,53,3.28255,-1.07213,7
57,365,-13.0313,-1.20638,2
57,109,3.77317,-0.200773,7
57,233,12.975,16.0382,3
57,253,3.28255,-1.07213,7
57,393,3.17262,-0.959994,7
57,137,3.28255,-1.07213,7
57,61,3.28255,-1.07213,7
57,321,3.28255,-1.07213,7
57,221,3.75598,-0.19198,7
57,85,3.76633,-0.197095,7
57,129,3.28255,-1.07213,7
57,201,12.975,16.0382,3
57,441,-0.413735,-23.1922,5
57,349,12.975,16.0382,3
57,161,3.28255,-1.07213,7
57,381,3.28255,-1.07213,7
57,297,3.28255,-1.07213,7
57,341,-0.424353,-23.2557,5
57,189,12.975,16.0382,3
57,305,3.28255,-1.07213,7
57,257,3.28255,-1.07213,7
57,141,3.28255,-1.07213,7
57,281,12.975,16.0382,3
57,113,10.4124,12.8544,3
57,217,12.975,16.0382,3
57,277,3.7668,-0.197316,7
57,413,3.28255,-1.07213,7
57,121,3.28255,-1.07213,7
57,345,3.28255,-1.07213,7
57,149,3.28255,-1.07213,7
57,57,3.28255,-1.07213,7
57,41,-0.340018,-20.883,5
57,25,3.28255,-1.07213,7
57,397,-13.0313,-1.20638,2
57,133,12.975,16.0382,3
57,45,3.47106,-1.03663,7
57,373,3.28255,-1.07213,7
57,329,-0.424353,-23.2557,5
57,417,12.975,16.0382,3
57,313,-6.90103,11.7833,1
57,405,3.28255,-1.07213,7
57,93,3.28255,-1.07213,7
57,13,12.4517,15.1247,3
57,369,-0.422593,-23.2452,5
57,9,12.0815,14.5314,3
57,309,-13.0313,-1.20638,2
57,389,-13.0313,-1.20638,2
57,169,3.28255,-1.07213,7
57,173,3.28255,-1.07213,7
57,209,11.5832,13.8757,3
57,17,8.78678,15.0496,3
57,197,12.975,16.0382,3
57,153,2.09312,17.5751,6
57,429,-0.400767,-23.1448,5
57,97,3.28255,-1.07213,7
57,81,12.429,15.1751,3
57,237,3.28255,-1.07213,7
57,157,-0.419424,-22.7786,5
57,445,12.975,16.0382,3
57,317,3.28255,-1.07213,7
57,325,3.28255,-1.07213,7
57,301,12.975,16.0382,3
57,409,2.09312,17.5751,6
57,269,3.76865,-0.199329,7
57,65,3.28255,-1.07213,7
57,73,12.975,16.0382,3
57,213,3.28255,-1.07213,7
57,225,12.975,16.0382,3
57,33,-49,-1,4
57,5,-0.424353,-23.2557,5
57,361,-13.0313,-1.20638,2
57,433,12.975,16.0382,3
57,377,-13.0313,-1.20638,2
57,101,12.975,16.0382,3
57,337,12.975,16.0382,3
57,385,-0.424353,-23.2557,5
57,37,11.9944,14.2953,3
57,125,3.28255,-1.07213,7
57,261,3.28255,-1.07213,7
57,69,12.975,16.0382,3
57,241,-0.424353,-23.2557,5
57,49,12.975,16.0382,3
57,333,2.09312,17.5751,6
57,181,3.28255,-1.07213,7
57,77,12.975,16.0382,3
57,229,-12.6416,-0.946963,2
57,185,3.84098,-0.969905,7
57,117,15.7783,-12.6259,5
57,293,12.975,16.0382,3
57,265,11.7892,13.9679,3
57,1,11.1114,13.8534,3
57,245,-0.424353,-23.2557,5
57,165,3.28255,-1.07213,7
57,353,3.28255,-1.07213,7
57,89,3.28255,-1.07213,7
57,289,3.28255,-1.07213,7
57,285,3.28255,-1.07213,7
57,21,12.975,16.0382,3
57,205,12.975,16.0382,3
57,437,3.28255,-1.07213,7
57,177,12.975,16.0382,3
57,145,12.2137,14.946,3
57,273,12.975,16.0382,3
57,401,3.28255,-1.07213,7
57,193,3.28255,-1.07213,7
58,41,-0.23862,-20.8963,5
58,429,-0.405207,-23.1441,5
58,169,3.28255,-1.07213,7
58,85,4.23785,0.684131,7
58,153,2.09312,17.5751,6
58,361,-13.0313,-1.20638,2
58,321,3.28255,-1.07213,7
58,385,-0.424353,-23.2557,5
58,249,3.28255,-1.07213,7
58,113,10.0802,11.8907,3
58,73,12.975,16.0382,3
58,201,12.975,16.0382,3
58,241,-0.424353,-23.2557,5
58,393,3.28255,-1.07213,7
58,37,11.3732,14.6134,3
58,117,15.7783,-12.6259,5
58,5,-0.424353,-23.2557,5
58,129,3.28255,-1.07213,7
58,221,4.25507,0.674632,7
58,77,12.975,16.0382,3
58,213,3.28255,-1.07213,7
58,433,12.975,16.0382,3
58,177,12.975,16.0382,3
58,245,-0.424353,-23.2557,5
58,305,3.28255,-1.07213,7
58,425,3.28255,-1.07213,7
58,193,3.28255,-1.07213,7
58,181,3.28255,-1.07213,7
58,109,3.2299,-0.87773,7
58,229,-12.627,-1.13621,2
58,237,3.28255,-1.07213,7
58,157,-0.36431,-22.7873,5
58,293,12.975,16.0382,3
58,225,12.975,16.0382,3
58,29,3.84678,-0.260369,7
58,137,3.28255,-1.07213,7
58,189,12.975,16.0382,3
58,377,-13.0313,-1.20638,2
58,373,3.28255,-1.07213,7
58,409,2.09312,17.5751,6
58,261,3.28255,-1.07213,7
58,285,3.28255,-1.07213,7
58,417,12.975,16.0382,3
58,125,3.28255,-1.07213,7
58,397,-13.0313,-1.20638,2
58,1,11.8596,14.5601,3
58,205,12.975,16.0382,3
58,281,12.975,16.0382,3
58,209,12.975,16.0382,3
58,81,11.9535,14.2951,3
58,277,3.35092,-1.00573,7
58,381,3.28255,-1.07213,7
58,253,3.28255,-1.07213,7
58,357,-6.90103,11.7833,1
58,161,3.28255,-1.07213,7
58,53,3.28255,-1.07213,7
58,325,3.28255,-1.07213,7
58,341,-0.424353,-23.2557,5
58,97,3.75118,-0.189788,7
58,145,12.8299,15.8321,3
58,333,2.09312,17.5751,6
58,301,12.975,16.0382,3
58,349,12.975,16.0382,3
58,317,3.28255,-1.07213,7
58,313,-6.90103,11.7833,1
58,401,3.28255,-1.07213,7
58,273,12.975,16.0382,3
58,105,12.975,16.0382,3
58,297,3.28255,-1.07213,7
58,265,11.3115,13.0894,3
58,345,3.28255,-1.07213,7
58,353,3.28255,-1.07213,7
58,9,12.4788,15.5361,3
58,329,-0.424353,-23.2557,5
58,365,-13.0313,-1.20638,2
58,173,3.28255,-1.07213,7
58,101,12.975,16.0382,3
58,149,3.28255,-1.07213,7
58,421,3.28255,-1.07213,7
58,441,-0.413746,-23.1922,5
58,133,12.975,16.0382,3
58,185,3.28255,-1.07213,7
58,45,3.28255,-1.07213,7
58,69,12.4438,15.1941,3
58,233,12.975,16.0382,3
58,65,3.28255,-1.07213,7
58,13,12.3041,14.9847,3
58,49,12.975,16.0382,3
58,445,12.975,16.0382,3
58,89,3.28255,-1.07213,7
58,217,12.975,16.0382,3
58,141,3.28255,-1.07213,7
58,413,3.28255,-1.07213,7
58,389,-13.0313,-1.20638,2
58,17,10.3679,14.7789,3
58,61,3.28255,-1.07213,7
58,197,12.975,16.0382,3
58,33,-49,-1,4
58,309,-13.0313,-1.20638,2
58,21,12.975,16.0382,3
58,57,3.28255,-1.07213,7
58,165,3.28255,-1.07213,7
58,405,3.28255,-1.07213,7
58,25,3.28255,-1.07213,7
58,93,3.28255,-1.07213,7
58,289,4.01679,-1.75102,7
58,269,3.28255,-1.07213,7
58,369,-0.422594,-23.2452,5
58,337,12.975,16.0382,3
58,121,3.28255,-1.07213,7
58,437,3.28255,-1.07213,7
58,257,3.28255,-1.07213,7
59,337,12.975,16.0382,3
59,149,3.28255,-1.07213,7
59,297,3.28255,-1.07213,7
59,245,-0.424353,-23.2557,5
59,265,10.8172,12.2202,3
59,145,12.9468,15.9885,3
59,377,-13.0313,-1.20638,2
59,277,3.28255,-1.07213,7
59,305,3.28255,-1.07213,7
59,93,3.28255,-1.07213,7
59,169,3.28255,-1.07213,7
59,85,3.53133,0.430138,7
59,413,3.28255,-1.07213,7
59,193,3.28255,-1.07213,7
59,13,11.8317,14.1028,3
59,21,12.975,16.0382,3
59,273,12.975,16.0382,3
59,353,3.28255,-1.07213,7
59,125,3.30028,-1.04984,7
59,349,12.975,16.0382,3
59,301,12.975,16.0382,3
59,233,12.975,16.0382,3
59,197,12.975,16.0382,3
59,381,3.28255,-1.07213,7
59,61,3.77491,-0.201747,7
59,49,12.975,16.0382,3
59,201,12.975,16.0382,3
59,317,3.28255,-1.07213,7
59,261,3.28255,-1.07213,7
59,333,2.09312,17.5751,6
59,213,3.28255,-1.07213,7
59,105,12.975,16.0382,3
59,153,2.09312,17.5751,6
59,221,3.34151,-0.987607,7
59,409,2.09312,17.5751,6
59,361,-13.0313,-1.20638,2
59,129,3.28255,-1.07213,7
59,41,-0.170954,-20.9059,5
59,37,12.4591,15.1578,3
59,73,12.975,16.0382,3
59,45,3.28255,-1.07213,7
59,369,-0.422594,-23.2452,5
59,425,3.28255,-1.07213,7
59,57,3.28255,-1.07213,7
59,321,3.28255,-1.07213,7
59,25,3.28255,-1.07213,7
59,161,3.28255,-1.07213,7
59,429,-0.405639,-23.144,5
59,189,12.975,16.0382,3
59,445,12.975,16.0382,3
59,69,12.4709,15.176,3
59,421,3.28255,-1.07213,7
59,397,-13.0313,-1.20638,2
59,97,3.28255,-1.07213,7
59,441,-0.413746,-23.1922,5
59,89,3.28255,-1.07213,7
59,81,12.6785,15.5341,3
59,181,3.28255,-1.07213,7
59,417,12.975,16.0382,3
59,121,3.28255,-1.07213,7
59,185,3.48086,-1.03495,7
59,285,3.28255,-1.07213,7
59,405,3.28255,-1.07213,7
59,109,3.28255,-1.07213,7
59,393,3.28255,-1.07213,7
59,1,11.4383,13.6479,3
59,257,3.28255,-1.07213,7
59,345,3.28255,-1.07213,7
59,293,12.975,16.0382,3
59,341,-0.424353,-23.2557,5
59,9,11.8525,14.8242,3
59,65,3.77491,-0.201747,7
59,209,12.975,16.0382,3
59,373,3.28255,-1.07213,7
59,117,15.7783,-12.6259,5
59,237,3.28255,-1.07213,7
59,157,-0.351992,-22.7893,5
59,241,-0.424353,-23.2557,5
59,5,-0.424353,-23.2557,5
59,385,-0.424353,-23.2557,5
59,357,-6.90103,11.7833,1
59,17,11.8025,15.063,3
59,137,3.28255,-1.07213,7
59,389,-13.0313,-1.20638,2
59,225,12.975,16.0382,3
59,165,3.28255,-1.07213,7
59,289,3.28255,-1.07213,7
59,401,3.28255,-1.07213,7
59,325,3.28255,-1.07213,7
59,141,3.28255,-1.07213,7
59,77,12.975,16.0382,3
59,33,-49,-1,4
59,101,12.975,16.0382,3
59,229,-12.6256,-1.18495,2
59,329,-0.424353,-23.2557,5
59,253,3.28255,-1.07213,7
59,249,3.28255,-1.07213,7
59,365,-13.0313,-1.20638,2
59,433,12.975,16.0382,3
59,205,12.975,16.0382,3
59,53,3.28255,-1.07213,7
59,29,3.28255,-1.07213,7
59,313,-6.90103,11.7833,1
59,281,12.975,16.0382,3
59,133,12.975,16.0382,3
59,177,12.975,16.0382,3
59,113,10.6434,12.715,3
59,309,-13.0313,-1.20638,2
59,269,3.28255,-1.07213,7
59,173,3.28255,-1.07213,7
59,437,3.28255,-1.07213,7
59,217,12.975,16.0382,3
60,253,3.28255,-1.07213,7
60,117,15.7783,-12.6259,5
60,409,2.09312,17.5751,6
60,5,-0.424353,-23.2557,5
60,313,-6.90103,11.7833,1
60,429,-0.405681,-23.144,5
60,357,-6.90103,11.7833,1
60,301,12.975,16.0382,3
60,245,-0.424353,-23.2557,5
60,57,3.28255,-1.07213,7
60,177,12.975,16.0382,3
60,265,10.3232,11.3507,3
60,109,3.28255,-1.07213,7
60,45,3.28255,-1.07213,7
60,65,4.26737,0.668592,7
60,165,3.28255,-1.07213,7
60,397,-13.0313,-1.20638,2
60,417,12.975,16.0382,3
60,61,3.28255,-1.07213,7
60,97,3.28255,-1.07213,7
60,261,3.28255,-1.07213,7
60,369,-0.422594,-23.2452,5
60,309,-13.0313,-1.20638,2
60,17,12.8989,15.6866,3
60,185,3.67133,-1.00074,7
60,325,3.28255,-1.07213,7
60,137,3.28255,-1.07213,7
60,349,12.975,16.0382,3
60,381,3.28255,-1.07213,7
60,209,12.975,16.0382,3
60,425,3.28255,-1.07213,7
60,317,3.28255,-1.07213,7
60,37,12.482,15.1681,3
60,413,3.28255,-1.07213,7
60,289,3.28255,-1.07213,7
60,113,10.0636,13.1201,3
60,101,12.975,16.0382,3
60,233,12.975,16.0382,3
60,341,-0.424353,-23.2557,5
60,293,12.975,16.0382,3
60,321,3.28255,-1.07213,7
60,173,3.28255,-1.07213,7
60,401,3.28255,-1.07213,7
60,329,-0.424353,-23.2557,5
60,269,3.28255,-1.07213,7
60,9,11.4754,13.8841,3
60,77,12.975,16.0382,3
60,389,-13.0313,-1.20638,2
60,129,3.28255,-1.07213,7
60,141,3.47586,-1.04727,7
60,69,12.482,15.1681,3
60,53,3.28255,-1.07213,7
60,237,3.28255,-1.07213,7
60,89,3.28255,-1.07213,7
60,441,-0.413746,-23.1922,5
60,445,12.975,16.0382,3
60,433,12.975,16.0382,3
60,241,-0.424353,-23.2557,5
60,373,3.28255,-1.07213,7
60,421,3.28255,-1.07213,7
60,93,3.28255,-1.07213,7
60,181,3.28255,-1.07213,7
60,281,12.975,16.0382,3
60,169,3.28255,-1.07213,7
60,333,2.09312,17.5751,6
60,149,3.28255,-1.07213,7
60,13,12.2387,14.8488,3
60,305,3.28255,-1.07213,7
60,385,-0.424353,-23.2557,5
60,377,-13.0313,-1.20638,2
60,33,-49,-1,4
60,393,3.28255,-1.07213,7
60,49,12.975,16.0382,3
60,353,3.28255,-1.07213,7
60,273,12.975,16.0382,3
60,365,-13.0313,-1.20638,2
60,361,-13.0313,-1.20638,2
60,21,12.975,16.0382,3
60,205,12.975,16.0382,3
60,29,3.77543,-0.202038,7
60,41,-0.125811,-20.9127,5
60,189,12.975,16.0382,3
60,285,3.28255,-1.07213,7
60,437,3.28255,-1.07213,7
60,81,12.975,16.0382,3
60,161,3.28255,-1.07213,7
60,153,2.09312,17.5751,6
60,277,3.28255,-1.07213,7
60,193,3.28255,-1.07213,7
60,145,12.452,15.1195,3
60,221,3.77137,-0.199917,7
60,133,12.975,16.0382,3
60,125,3.28255,-1.07213,7
60,405,3.28255,-1.07213,7
60,1,11.7393,13.9829,3
60,197,12.975,16.0382,3
60,85,3.28255,-1.07213,7
60,105,12.975,16.0382,3
60,73,12.975,16.0382,3
60,25,3.28255,-1.07213,7
60,249,3.28255,-1.07213,7
60,297,3.28255,-1.07213,7
60,229,-12.6975,-1.05416,2
60,257,3.28255,-1.07213,7
60,345,3.28255,-1.07213,7
60,201,12.975,16.0382,3
60,157,-0.351353,-22.7894,5
60,225,12.975,16.0382,3
60,121,3.28255,-1.07213,7
60,213,3.28255,-1.07213,7
60,337,12.975,16.0382,3
60,217,12.975,16.0382,3
61,337,12.975,16.0382,3
61,5,-0.424353,-23.2557,5
61,129,3.28255,-1.07213,7
61,425,3.28255,-1.07213,7
61,261,3.28255,-1.07213,7
61,369,-0.422304,-23.2452,5
61,441,-0.413746,-23.1922,5
61,201,12.975,16.0382,3
61,105,12.975,16.0382,3
61,417,12.975,16.0382,3
61,185,3.28255,-1.07213,7
61,133,12.975,16.0382,3
61,429,-0.405685,-23.144,5
61,345,3.28255,-1.07213,7
61,197,12.975,16.0382,3
61,177,12.975,16.0382,3
61,397,-13.0313,-1.20638,2
61,57,3.28255,-1.07213,7
61,317,3.28255,-1.07213,7
61,125,3.28255,-1.07213,7
61,301,12.975,16.0382,3
61,237,3.28255,-1.07213,7
61,149,3.28255,-1.07213,7
61,73,12.975,16.0382,3
61,269,3.77361,-0.201019,7
61,281,12.975,16.0382,3
61,229,-12.717,-1.02234,2
61,161,3.28255,-1.07213,7
61,253,3.28255,-1.07213,7
61,353,3.28255,-1.07213,7
61,17,12.1796,15.029,3
61,101,12.975,16.0382,3
61,289,3.28255,-1.07213,7
61,321,3.28255,-1.07213,7
61,445,12.975,16.0382,3
61,81,12.6678,15.5546,3
61,309,-13.0313,-1.20638,2
61,117,15.7783,-12.6259,5
61,233,12.975,16.0382,3
61,13,12.7713,15.6959,3
61,257,3.28255,-1.07213,7
61,37,12.975,16.0382,3
61,297,3.28255,-1.07213,7
61,21,12.975,16.0382,3
61,265,9.82966,10.481,3
61,433,12.975,16.0382,3
61,273,12.975,16.0382,3
61,377,-13.0313,-1.20638,2
61,109,3.28255,-1.07213,7
61,381,3.28255,-1.07213,7
61,61,3.28255,-1.07213,7
61,193,3.28255,-1.07213,7
61,165,3.28255,-1.07213,7
61,341,-0.424353,-23.2557,5
61,209,12.6422,15.6019,3
61,45,3.28255,-1.07213,7
61,1,12.1951,14.8639,3
61,245,-0.424353,-23.2557,5
61,305,3.28255,-1.07213,7
61,141,3.28255,-1.07213,7
61,65,3.78378,-0.20577,7
61,357,-6.90103,11.7833,1
61,389,-13.0313,-1.20638,2
61,385,-0.424353,-23.2557,5
61,241,-0.424353,-23.2557,5
61,173,3.28255,-1.07213,7
61,217,12.975,16.0382,3
61,29,4.2542,0.675836,7
61,181,3.28255,-1.07213,7
61,421,3.28255,-1.07213,7
61,97,3.28255,-1.07213,7
61,121,3.28255,-1.07213,7
61,69,12.975,16.0382,3
61,293,12.975,16.0382,3
61,205,12.975,16.0382,3
61,77,12.975,16.0382,3
61,169,3.28255,-1.07213,7
61,365,-13.0313,-1.20638,2
61,413,3.28255,-1.07213,7
61,329,-0.424353,-23.2557,5
61,85,3.28255,-1.07213,7
61,189,12.975,16.0382,3
61,373,3.28255,-1.07213,7
61,157,-0.348028,-22.7899,5
61,249,3.28255,-1.07213,7
61,221,3.28255,-1.07213,7
61,405,3.28255,-1.07213,7
61,153,2.09312,17.5751,6
61,409,2.09312,17.5751,6
61,277,3.28255,-1.07213,7
61,213,3.28255,-1.07213,7
61,401,3.28255,-1.07213,7
61,93,3.28255,-1.07213,7
61,49,12.975,16.0382,3
61,325,3.28255,-1.07213,7
61,349,12.975,16.0382,3
61,89,3.28255,-1.07213,7
61,53,3.28255,-1.07213,7
61,285,3.28255,-1.07213,7
61,9,11.0473,12.9763,3
61,333,2.09312,17.5751,6
61,437,3.28255,-1.07213,7
61,137,3.28255,-1.07213,7
61,361,-13.0313,-1.20638,2
61,25,3.28255,-1.07213,7
61,393,3.28255,-1.07213,7
61,113,9.82957,12.0951,3
61,33,-49,-1,4
61,225,12.975,16.0382,3
61,145,12.9468,15.9885,3
61,313,-6.90103,11.7833,1
61,41,-0.0956925,-20.9174,5
62,17,11.7028,14.1475,3
62,373,3.28255,-1.07213,7
62,205,12.975,16.0382,3
62,417,12.975,16.0382,3
62,305,3.28255,-1.07213,7
62,325,3.28255,-1.07213,7
62,81,12.763,15.7438,3
62,61,3.28255,-1.07213,7
62,341,-0.424353,-23.2557,5
62,149,3.28255,-1.07213,7
62,221,3.77543,-0.202038,7
62,65,3.28299,-1.07136,7
62,9,12.6457,15.5151,3
62,285,3.28255,-1.07213,7
62,85,3.28255,-1.07213,7
62,109,3.28255,-1.07213,7
62,405,3.28255,-1.07213,7
62,201,12.975,16.0382,3
62,93,3.28255,-1.07213,7
62,445,12.975,16.0382,3
62,329,-0.424353,-23.2557,5
62,137,3.28255,-1.07213,7
62,41,-0.0755958,-20.9206,5
62,393,3.28255,-1.07213,7
62,261,3.28255,-1.07213,7
62,113,11.1524,12.7954,3
62,77,12.975,16.0382,3
62,413,3.28255,-1.07213,7
62,249,3.28255,-1.07213,7
62,89,3.28255,-1.07213,7
62,365,-13.0313,-1.20638,2
62,429,-0.462276,-23.1717,5
62,317,3.28255,-1.07213,7
62,73,12.975,16.0382,3
62,21,12.975,16.0382,3
62,197,12.975,16.0382,3
62,389,-13.0313,-1.20638,2
62,49,12.975,16.0382,3
62,297,3.28255,-1.07213,7
62,237,3.28255,-1.07213,7
62,53,3.28255,-1.07213,7
62,273,12.975,16.0382,3
62,217,12.975,16.0382,3
62,397,-13.0313,-1.20638,2
62,245,-0.424353,-23.2557,5
62,33,-49,-1,4
62,433,12.975,16.0382,3
62,345,3.28255,-1.07213,7
62,5,-0.424353,-23.2557,5
62,189,12.975,16.0382,3
62,129,3.28255,-1.07213,7
62,141,3.28255,-1.07213,7
62,1,11.7345,13.9751,3
62,361,-13.0313,-1.20638,2
62,125,3.28255,-1.07213,7
62,229,-12.7076,-1.16183,2
62,357,-6.90103,11.7833,1
62,177,12.975,16.0382,3
62,265,10.2512,11.3856,3
62,321,3.28255,-1.07213,7
62,185,3.48663,-1.03462,7
62,441,-0.413746,-23.1922,5
62,313,-6.90103,11.7833,1
62,157,-0.347011,-22.7901,5
62,101,12.975,16.0382,3
62,233,12.975,16.0382,3
62,409,2.09312,17.5751,6
62,45,3.77317,-0.200774,7
62,121,3.28255,-1.07213,7
62,257,3.28255,-1.07213,7
62,385,-0.424353,-23.2557,5
62,57,3.28255,-1.07213,7
62,25,3.28255,-1.07213,7
62,181,3.28255,-1.07213,7
62,381,3.28255,-1.07213,7
62,301,12.975,16.0382,3
