x,y,color,centroid_x,centroid_y
-4,4,7,3.28255,-1.07213
-4,5,1,-6.90103,11.7833
-4,6,1,-6.90103,11.7833
-4,7,1,-6.90103,11.7833
-4,8,1,-6.90103,11.7833
-4,9,1,-6.90103,11.7833
-4,10,1,-6.90103,11.7833
-4,11,1,-6.90103,11.7833
-4,12,1,-6.90103,11.7833
-4,13,1,-6.90103,11.7833
-4,14,1,-6.90103,11.7833
-4,15,1,-6.90103,11.7833
-4,16,1,-6.90103,11.7833
-4,17,1,-6.90103,11.7833
-4,18,6,2.09312,17.5751
-4,19,6,2.09312,17.5751
-4,20,6,2.09312,17.5751
-4,21,6,2.09312,17.5751
-4,22,6,2.09312,17.5751
-4,23,6,2.09312,17.5751
-4,24,6,2.09312,17.5751
-4,25,6,2.09312,17.5751
-4,26,6,2.09312,17.5751
-4,27,6,2.09312,17.5751
-4,28,6,2.09312,17.5751
-4,29,6,2.09312,17.5751
-4,30,6,2.09312,17.5751
-4,31,0,-50,-50
-4,32,6,2.09312,17.5751
-4,33,6,2.09312,17.5751
-4,34,6,2.09312,17.5751
-4,35,6,2.09312,17.5751
-4,36,0,-50,-50
-4,37,6,2.09312,17.5751
-4,38,0,-50,-50
-4,39,0,-50,-50
-4,40,6,2.09312,17.5751
-4,41,0,-50,-50
-4,42,0,-50,-50
-4,43,0,-50,-50
-4,44,0,-50,-50
-4,45,0,-50,-50
-4,46,0,-50,-50
-4,47,0,-50,-50
-4,48,0,-50,-50
-4,49,0,-50,-50
-3,-49,5,-0.424353,-23.2557
-3,-48,0,-50,-50
-3,-47,0,-50,-50
-3,-46,5,-0.424353,-23.2557
-3,-45,0,-50,-50
-3,-44,5,-0.424353,-23.2557
-3,-43,5,-0.424353,-23.2557
-3,-42,0,-50,-50
-3,-41,5,-0.424353,-23.2557
-3,-40,5,-0.424353,-23.2557
-3,-39,5,-0.424353,-23.2557
-3,-38,5,-0.424353,-23.2557
-3,-37,5,-0.424353,-23.2557
-3,-36,5,-0.424353,-23.2557
-3,-35,5,-0.424353,-23.2557
-3,-34,5,-0.424353,-23.2557
-3,-33,5,-0.424353,-23.2557
-3,-32,5,-0.424353,-23.2557
-3,-31,5,-0.424353,-23.2557
-3,-30,5,-0.424353,-23.2557
-3,-29,5,-0.424353,-23.2557
-3,-28,5,-0.424353,-23.2557
-3,-27,5,-0.424353,-23.2557
-3,-26,5,-0.424353,-23.2557
-3,-25,5,-0.424353,-23.2557
-3,-24,5,-0.424353,-23.2557
-3,-23,5,-0.424353,-23.2557
-3,-22,5,-0.424353,-23.2557
-3,-21,5,-0.424353,-23.2557
-3,-20,5,-0.424353,-23.2557
-3,-19,5,-0.424353,-23.2557
-3,-18,5,-0.424353,-23.2557
-3,-17,5,-0.424353,-23.2557
-3,-16,5,-0.424353,-23.2557
-3,-15,5,-0.424353,-23.2557
-3,-14,5,-0.424353,-23.2557
-3,-13,5,-0.424353,-23.2557
-3,-12,5,-0.424353,-23.2557
-3,-11,7,3.28255,-1.07213
-3,-10,7,3.28255,-1.07213
-3,-9,7,3.28255,-1.07213
-3,-8,7,3.28255,-1.07213
-3,-7,7,3.28255,-1.07213
-3,-6,7,3.28255,-1.07213
-3,-5,7,3.28255,-1.07213
-3,-4,7,3.28255,-1.07213
-3,-3,7,3.28255,-1.07213
-3,-2,7,3.28255,-1.07213
-3,-1,7,3.28255,-1.07213
-3,0,7,3.28255,-1.07213
-3,1,7,3.28255,-1.07213
-3,2,7,3.28255,-1.07213
-3,3,7,3.28255,-1.07213
-3,4,7,3.28255,-1.07213
-3,5,1,-6.90103,11.7833
-3,6,1,-6.90103,11.7833
-3,7,1,-6.90103,11.7833
-3,8,1,-6.90103,11.7833
-3,9,1,-6.90103,11.7833
-3,10,1,-6.90103,11.7833
-3,11,1,-6.90103,11.7833
-3,12,1,-6.90103,11.7833
-3,13,1,-6.90103,11.7833
-3,14,1,-6.90103,11.7833
-3,15,1,-6.90103,11.7833
-3,16,6,2.09312,17.5751
-3,17,6,2.09312,17.5751
-3,18,6,2.09312,17.5751
-3,19,6,2.09312,17.5751
-3,20,6,2.09312,17.5751
-3,21,6,2.09312,17.5751
-3,22,6,2.09312,17.5751
-3,23,6,2.09312,17.5751
-3,24,6,2.09312,17.5751
-3,25,6,2.09312,17.5751
-3,26,6,2.09312,17.5751
-3,27,6,2.09312,17.5751
-3,28,6,2.09312,17.5751
-3,29,6,2.09312,17.5751
-3,30,6,2.09312,17.5751
-3,31,6,2.09312,17.5751
-3,32,6,2.09312,17.5751
-3,33,0,-50,-50
-3,34,6,2.09312,17.5751
-3,35,6,2.09312,17.5751
-3,36,0,-50,-50
-3,37,0,-50,-50
-3,38,6,2.09312,17.5751
-3,39,6,2.09312,17.5751
-3,40,6,2.09312,17.5751
-3,41,0,-50,-50
-3,42,0,-50,-50
-3,43,0,-50,-50
-3,44,0,-50,-50
-3,45,0,-50,-50
-3,46,0,-50,-50
-3,47,0,-50,-50
-3,48,0,-50,-50
-3,49,6,2.09312,17.5751
-2,-49,5,-0.424353,-23.2557
-2,-48,5,-0.424353,-23.2557
-2,-47,0,-50,-50
-2,-46,0,-50,-50
-2,-45,0,-50,-50
-2,-44,0,-50,-50
-2,-43,0,-50,-50
-2,-42,0,-50,-50
-2,-41,0,-50,-50
-2,-40,0,-50,-50
-2,-39,5,-0.424353,-23.2557
-2,-38,5,-0.424353,-23.2557
-2,-37,5,-0.424353,-23.2557
-2,-36,5,-0.424353,-23.2557
-2,-35,5,-0.424353,-23.2557
-2,-34,5,-0.424353,-23.2557
-2,-33,5,-0.424353,-23.2557
-2,-32,5,-0.424353,-23.2557
-2,-31,5,-0.424353,-23.2557
-2,-30,5,-0.424353,-23.2557
-2,-29,5,-0.424353,-23.2557
-2,-28,5,-0.424353,-23.2557
-2,-27,5,-0.424353,-23.2557
-2,-26,5,-0.424353,-23.2557
-2,-25,5,-0.424353,-23.2557
-2,-24,5,-0.424353,-23.2557
-2,-23,5,-0.424353,-23.2557
-2,-22,5,-0.424353,-23.2557
-2,-21,5,-0.424353,-23.2557
-2,-20,5,-0.424353,-23.2557
-2,-19,5,-0.424353,-23.2557
-2,-18,5,-0.424353,-23.2557
-2,-17,5,-0.424353,-23.2557
-2,-16,5,-0.424353,-23.2557
-2,-15,5,-0.424353,-23.2557
-2,-14,5,-0.424353,-23.2557
-2,-13,5,-0.424353,-23.2557
-2,-12,5,-0.424353,-23.2557
-2,-11,5,-0.424353,-23.2557
-2,-10,7,3.28255,-1.07213
-2,-9,7,3.28255,-1.07213
-2,-8,7,3.28255,-1.07213
-2,-7,7,3.28255,-1.07213
-2,-6,7,3.28255,-1.07213
-2,-5,7,3.28255,-1.07213
-2,-4,7,3.28255,-1.07213
-2,-3,7,3.28255,-1.07213
-2,-2,7,3.28255,-1.07213
-2,-1,7,3.28255,-1.07213
-2,0,7,3.28255,-1.07213
-2,1,7,3.28255,-1.07213
-2,2,7,3.28255,-1.07213
-2,3,7,3.28255,-1.07213
-2,4,7,3.28255,-1.07213
-2,5,7,3.28255,-1.07213
-2,6,1,-6.90103,11.7833
-2,7,1,-6.90103,11.7833
-2,8,1,-6.90103,11.7833
-2,9,1,-6.90103,11.7833
-2,10,1,-6.90103,11.7833
-2,11,1,-6.90103,11.7833
-2,12,1,-6.90103,11.7833
-2,13,6,2.09312,17.5751
-2,14,6,2.09312,17.5751
-2,15,6,2.09312,17.5751
-2,16,6,2.09312,17.5751
-2,17,6,2.09312,17.5751
-2,18,6,2.09312,17.5751
-2,19,6,2.09312,17.5751
-2,20,6,2.09312,17.5751
-2,21,6,2.09312,17.5751
-2,22,6,2.09312,17.5751
-2,23,6,2.09312,17.5751
-2,24,6,2.09312,17.5751
-2,25,6,2.09312,17.5751
-2,26,6,2.09312,17.5751
-2,27,6,2.09312,17.5751
-2,28,6,2.09312,17.5751
-2,29,6,2.09312,17.5751
-2,30,6,2.09312,17.5751
-2,31,6,2.09312,17.5751
-2,32,6,2.09312,17.5751
-2,33,6,2.09312,17.5751
-2,34,6,2.09312,17.5751
-2,35,6,2.09312,17.5751
-2,36,6,2.09312,17.5751
-2,37,0,-50,-50
-2,38,0,-50,-50
-2,39,0,-50,-50
-2,40,0,-50,-50
-2,41,0,-50,-50
-2,42,6,2.09312,17.5751
-2,43,6,2.09312,17.5751
-2,44,0,-50,-50
-2,45,0,-50,-50
-2,46,6,2.09312,17.5751
-2,47,0,-50,-50
-2,48,0,-50,-50
-2,49,6,2.09312,17.5751
-1,-49,0,-50,-50
-1,-48,0,-50,-50
-1,-47,0,-50,-50
-1,-46,0,-50,-50
-1,-45,0,-50,-50
-1,-44,5,-0.424353,-23.2557
-1,-43,5,-0.424353,-23.2557
-1,-42,0,-50,-50
-1,-41,5,-0.424353,-23.2557
-1,-40,0,-50,-50
-1,-39,5,-0.424353,-23.2557
-1,-38,5,-0.424353,-23.2557
-1,-37,5,-0.424353,-23.2557
-1,-36,5,-0.424353,-23.2557
-1,-35,5,-0.424353,-23.2557
-1,-34,5,-0.424353,-23.2557
-1,-33,5,-0.424353,-23.2557
-1,-32,5,-0.424353,-23.2557
-1,-31,5,-0.424353,-23.2557
-1,-30,5,-0.424353,-23.2557
-1,-29,5,-0.424353,-23.2557
-1,-28,5,-0.424353,-23.2557
-1,-27,5,-0.424353,-23.2557
-1,-26,5,-0.424353,-23.2557
-1,-25,5,-0.424353,-23.2557
-1,-24,5,-0.424353,-23.2557
-1,-23,5,-0.424353,-23.2557
-1,-22,5,-0.424353,-23.2557
-1,-21,5,-0.424353,-23.2557
-1,-20,5,-0.424353,-23.2557
-1,-19,5,-0.424353,-23.2557
-1,-18,5,-0.424353,-23.2557
-1,-17,5,-0.424353,-23.2557
-1,-16,5,-0.424353,-23.2557
-1,-15,5,-0.424353,-23.2557
-1,-14,5,-0.424353,-23.2557
-1,-13,5,-0.424353,-23.2557
-1,-12,5,-0.424353,-23.2557
-1,-11,7,3.28255,-1.07213
-1,-10,7,3.28255,-1.07213
-1,-9,7,3.28255,-1.07213
-1,-8,7,3.28255,-1.07213
-1,-7,7,3.28255,-1.07213
-1,-6,7,3.28255,-1.07213
-1,-5,7,3.28255,-1.07213
-1,-4,7,3.28255,-1.07213
-1,-3,7,3.28255,-1.07213
-1,-2,7,3.28255,-1.07213
-1,-1,7,3.28255,-1.07213
-1,0,7,3.28255,-1.07213
-1,1,7,3.28255,-1.07213
-1,2,7,3.28255,-1.07213
-1,3,7,3.28255,-1.07213
-1,4,7,3.28255,-1.07213
-1,5,7,3.28255,-1.07213
-1,6,7,3.28255,-1.07213
-1,7,1,-6.90103,11.7833
-1,8,1,-6.90103,11.7833
-1,9,1,-6.90103,11.7833
-1,10,1,-6.90103,11.7833
-1,11,1,-6.90103,11.7833
-1,12,1,-6.90103,11.7833
-1,13,6,2.09312,17.5751
-1,14,6,2.09312,17.5751
-1,15,6,2.09312,17.5751
-1,16,6,2.09312,17.5751
-1,17,6,2.09312,17.5751
-1,18,6,2.09312,17.5751
-1,19,6,2.09312,17.5751
-1,20,6,2.09312,17.5751
-1,21,6,2.09312,17.5751
-1,22,6,2.09312,17.5751
-1,23,6,2.09312,17.5751
-1,24,6,2.09312,17.5751
-1,25,6,2.09312,17.5751
-1,26,6,2.09312,17.5751
-1,27,6,2.09312,17.5751
-1,28,6,2.09312,17.5751
-1,29,6,2.09312,17.5751
-1,30,6,2.09312,17.5751
-1,31,6,2.09312,17.5751
-1,32,6,2.09312,17.5751
-1,33,6,2.09312,17.5751
-1,34,6,2.09312,17.5751
-1,35,6,2.09312,17.5751
-1,36,6,2.09312,17.5751
-1,37,0,-50,-50
-1,38,0,-50,-50
-1,39,0,-50,-50
-1,40,0,-50,-50
-1,41,0,-50,-50
-1,42,0,-50,-50
-1,43,0,-50,-50
-1,44,0,-50,-50
-1,45,0,-50,-50
-1,46,0,-50,-50
-1,47,0,-50,-50
-1,48,0,-50,-50
-1,49,0,-50,-50
0,-49,5,-0.424353,-23.2557
0,-48,0,-50,-50
0,-47,0,-50,-50
0,-46,0,-50,-50
0,-45,5,-0.424353,-23.2557
0,-44,0,-50,-50
0,-43,0,-50,-50
0,-42,0,-50,-50
0,-41,0,-50,-50
0,-40,5,-0.424353,-23.2557
0,-39,0,-50,-50
0,-38,0,-50,-50
0,-37,5,-0.424353,-23.2557
0,-36,0,-50,-50
0,-35,5,-0.424353,-23.2557
0,-34,5,-0.424353,-23.2557
0,-33,5,-0.424353,-23.2557
0,-32,5,-0.424353,-23.2557
0,-31,5,-0.424353,-23.2557
0,-30,5,-0.424353,-23.2557
0,-29,5,-0.424353,-23.2557
0,-28,5,-0.424353,-23.2557
0,-27,5,-0.424353,-23.2557
0,-26,5,-0.424353,-23.2557
0,-25,5,-0.424353,-23.2557
0,-24,5,-0.424353,-23.2557
0,-23,5,-0.424353,-23.2557
0,-22,5,-0.424353,-23.2557
0,-21,5,-0.424353,-23.2557
0,-20,5,-0.424353,-23.2557
0,-19,5,-0.424353,-23.2557
0,-18,5,-0.424353,-23.2557
0,-17,5,-0.424353,-23.2557
0,-16,5,-0.424353,-23.2557
0,-15,5,-0.424353,-23.2557
0,-14,5,-0.424353,-23.2557
0,-13,5,-0.424353,-23.2557
0,-12,5,-0.424353,-23.2557
0,-11,5,-0.424353,-23.2557
0,-10,7,3.28255,-1.07213
0,-9,7,3.28255,-1.07213
0,-8,7,3.28255,-1.07213
0,-7,7,3.28255,-1.07213
0,-6,7,3.28255,-1.07213
0,-5,7,3.28255,-1.07213
0,-4,7,3.28255,-1.07213
0,-3,7,3.28255,-1.07213
0,-2,7,3.28255,-1.07213
0,-1,7,3.28255,-1.07213
0,0,7,3.28255,-1.07213
0,1,7,3.28255,-1.07213
0,2,7,3.28255,-1.07213
0,3,7,3.28255,-1.07213
0,4,7,3.28255,-1.07213
0,5,7,3.28255,-1.07213
0,6,7,3.28255,-1.07213
0,7,1,-6.90103,11.7833
0,8,1,-6.90103,11.7833
0,9,1,-6.90103,11.7833
0,10,6,2.09312,17.5751
0,11,6,2.09312,17.5751
0,12,6,2.09312,17.5751
0,13,6,2.09312,17.5751
0,14,6,2.09312,17.5751
0,15,6,2.09312,17.5751
0,16,6,2.09312,17.5751
0,17,6,2.09312,17.5751
0,18,6,2.09312,17.5751
0,19,6,2.09312,17.5751
0,20,6,2.09312,17.5751
0,21,6,2.09312,17.5751
0,22,6,2.09312,17.5751
0,23,6,2.09312,17.5751
0,24,6,2.09312,17.5751
0,25,6,2.09312,17.5751
0,26,6,2.09312,17.5751
0,27,6,2.09312,17.5751
0,28,6,2.09312,17.5751
0,29,6,2.09312,17.5751
0,30,6,2.09312,17.5751
0,31,6,2.09312,17.5751
0,32,6,2.09312,17.5751
0,33,6,2.09312,17.5751
0,34,6,2.09312,17.5751
0,35,6,2.09312,17.5751
0,36,6,2.09312,17.5751
0,37,0,-50,-50
0,38,0,-50,-50
0,39,0,-50,-50
0,40,0,-50,-50
0,41,6,2.09312,17.5751
0,42,0,-50,-50
0,43,6,2.09312,17.5751
0,44,0,-50,-50
0,45,0,-50,-50
0,46,6,2.09312,17.5751
0,47,0,-50,-50
0,48,0,-50,-50
0,49,6,2.09312,17.5751
1,-49,0,-50,-50
1,-48,0,-50,-50
1,-47,0,-50,-50
1,-46,0,-50,-50
1,-45,0,-50,-50
1,-44,0,-50,-50
1,-43,5,-0.424353,-23.2557
1,-42,5,-0.424353,-23.2557
1,-41,0,-50,-50
1,-40,5,-0.424353,-23.2557
1,-39,5,-0.424353,-23.2557
1,-38,5,-0.424353,-23.2557
1,-37,5,-0.424353,-23.2557
1,-36,5,-0.424353,-23.2557
1,-35,0,-50,-50
1,-34,0,-50,-50
1,-33,5,-0.424353,-23.2557
1,-32,0,-50,-50
1,-31,5,-0.424353,-23.2557
1,-30,5,-0.424353,-23.2557
1,-29,5,-0.424353,-23.2557
1,-28,5,-0.424353,-23.2557
1,-27,5,-0.424353,-23.2557
1,-26,5,-0.424353,-23.2557
1,-25,5,-0.424353,-23.2557
1,-24,5,-0.424353,-23.2557
1,-23,5,-0.424353,-23.2557
1,-22,5,-0.424353,-23.2557
1,-21,5,-0.424353,-23.2557
1,-20,5,-0.424353,-23.2557
1,-19,5,-0.424353,-23.2557
1,-18,5,-0.424353,-23.2557
1,-17,5,-0.424353,-23.2557
1,-16,5,-0.424353,-23.2557
1,-15,5,-0.424353,-23.2557
1,-14,5,-0.424353,-23.2557
1,-13,5,-0.424353,-23.2557
1,-12,5,-0.424353,-23.2557
1,-11,5,-0.424353,-23.2557
1,-10,7,3.28255,-1.07213
1,-9,7,3.28255,-1.07213
1,-8,7,3.28255,-1.07213
1,-7,7,3.28255,-1.07213
1,-6,7,3.28255,-1.07213
1,-5,7,3.28255,-1.07213
1,-4,7,3.28255,-1.07213
1,-3,7,3.28255,-1.07213
1,-2,7,3.28255,-1.07213
1,-1,7,3.28255,-1.07213
1,0,7,3.28255,-1.07213
1,1,7,3.28255,-1.07213
1,2,7,3.28255,-1.07213
1,3,7,3.28255,-1.07213
1,4,7,3.28255,-1.07213
1,5,7,3.28255,-1.07213
1,6,7,3.28255,-1.07213
1,7,7,3.28255,-1.07213
1,8,1,-6.90103,11.7833
1,9,6,2.09312,17.5751
1,10,6,2.09312,17.5751
1,11,6,2.09312,17.5751
1,12,6,2.09312,17.5751
1,13,6,2.09312,17.5751
1,14,6,2.09312,17.5751
1,15,6,2.09312,17.5751
1,16,6,2.09312,17.5751
1,17,6,2.09312,17.5751
1,18,6,2.09312,17.5751
1,19,6,2.09312,17.5751
1,20,6,2.09312,17.5751
1,21,6,2.09312,17.5751
1,22,6,2.09312,17.5751
1,23,6,2.09312,17.5751
1,24,6,2.09312,17.5751
1,25,6,2.09312,17.5751
1,26,6,2.09312,17.5751
1,27,6,2.09312,17.5751
1,28,6,2.09312,17.5751
1,29,6,2.09312,17.5751
1,30,0,-50,-50
1,31,6,2.09312,17.5751
1,32,6,2.09312,17.5751
1,33,6,2.09312,17.5751
1,34,6,2.09312,17.5751
1,35,6,2.09312,17.5751
1,36,6,2.09312,17.5751
1,37,0,-50,-50
1,38,6,2.09312,17.5751
1,39,6,2.09312,17.5751
1,40,6,2.09312,17.5751
1,41,0,-50,-50
1,42,0,-50,-50
1,43,0,-50,-50
1,44,0,-50,-50
1,45,0,-50,-50
1,46,0,-50,-50
1,47,0,-50,-50
1,48,0,-50,-50
1,49,0,-50,-50
2,-49,5,-0.424353,-23.2557
2,-48,5,-0.424353,-23.2557
2,-47,5,-0.424353,-23.2557
2,-46,0,-50,-50
2,-45,0,-50,-50
2,-44,0,-50,-50
2,-43,0,-50,-50
2,-42,0,-50,-50
2,-41,5,-0.424353,-23.2557
2,-40,5,-0.424353,-23.2557
2,-39,5,-0.424353,-23.2557
2,-38,5,-0.424353,-23.2557
2,-37,5,-0.424353,-23.2557
2,-36,5,-0.424353,-23.2557
2,-35,5,-0.424353,-23.2557
2,-34,5,-0.424353,-23.2557
2,-33,5,-0.424353,-23.2557
2,-32,5,-0.424353,-23.2557
2,-31,5,-0.424353,-23.2557
2,-30,5,-0.424353,-23.2557
2,-29,5,-0.424353,-23.2557
2,-28,5,-0.424353,-23.2557
2,-27,5,-0.424353,-23.2557
2,-26,5,-0.424353,-23.2557
2,-25,5,-0.424353,-23.2557
2,-24,5,-0.424353,-23.2557
2,-23,5,-0.424353,-23.2557
2,-22,5,-0.424353,-23.2557
2,-21,5,-0.424353,-23.2557
2,-20,5,-0.424353,-23.2557
2,-19,5,-0.424353,-23.2557
2,-18,5,-0.424353,-23.2557
2,-17,5,-0.424353,-23.2557
2,-16,5,-0.424353,-23.2557
2,-15,5,-0.424353,-23.2557
2,-14,5,-0.424353,-23.2557
2,-13,5,-0.424353,-23.2557
2,-12,5,-0.424353,-23.2557
2,-11,7,3.28255,-1.07213
2,-10,7,3.28255,-1.07213
2,-9,7,3.28255,-1.07213
2,-8,7,3.28255,-1.07213
2,-7,7,3.28255,-1.07213
2,-6,7,3.28255,-1.07213
2,-5,7,3.28255,-1.07213
2,-4,7,3.28255,-1.07213
2,-3,7,3.28255,-1.07213
2,-2,7,3.28255,-1.07213
2,-1,7,3.28255,-1.07213
2,0,7,3.28255,-1.07213
2,1,7,3.28255,-1.07213
2,2,7,3.28255,-1.07213
2,3,7,3.28255,-1.07213
2,4,7,3.28255,-1.07213
2,5,7,3.28255,-1.07213
2,6,7,3.28255,-1.07213
2,7,7,3.28255,-1.07213
2,8,6,2.09312,17.5751
2,9,6,2.09312,17.5751
2,10,6,2.09312,17.5751
2,11,6,2.09312,17.5751
2,12,6,2.09312,17.5751
2,13,6,2.09312,17.5751
2,14,6,2.09312,17.5751
2,15,6,2.09312,17.5751
2,16,6,2.09312,17.5751
2,17,6,2.09312,17.5751
2,18,6,2.09312,17.5751
2,19,6,2.09312,17.5751
2,20,6,2.09312,17.5751
2,21,6,2.09312,17.5751
2,22,6,2.09312,17.5751
2,23,6,2.09312,17.5751
2,24,6,2.09312,17.5751
2,25,6,2.09312,17.5751
2,26,6,2.09312,17.5751
2,27,6,2.09312,17.5751
2,28,6,2.09312,17.5751
2,29,6,2.09312,17.5751
2,30,6,2.09312,17.5751
2,31,6,2.09312,17.5751
2,32,6,2.09312,17.5751
2,33,6,2.09312,17.5751
2,34,6,2.09312,17.5751
2,35,6,2.09312,17.5751
2,36,6,2.09312,17.5751
2,37,0,-50,-50
2,38,0,-50,-50
2,39,6,2.09312,17.5751
2,40,0,-50,-50
2,41,0,-50,-50
2,42,0,-50,-50
2,43,0,-50,-50
2,44,6,2.09312,17.5751
2,45,0,-50,-50
2,46,0,-50,-50
2,47,0,-50,-50
2,48,0,-50,-50
2,49,0,-50,-50
3,-49,0,-50,-50
3,-48,5,-0.424353,-23.2557
3,-47,0,-50,-50
3,-46,0,-50,-50
3,-45,0,-50,-50
3,-44,0,-50,-50
3,-43,0,-50,-50
3,-42,5,-0.424353,-23.2557
3,-41,0,-50,-50
3,-40,0,-50,-50
3,-39,0,-50,-50
3,-38,5,-0.424353,-23.2557
3,-37,5,-0.424353,-23.2557
3,-36,0,-50,-50
3,-35,5,-0.424353,-23.2557
3,-34,5,-0.424353,-23.2557
3,-33,5,-0.424353,-23.2557
3,-32,5,-0.424353,-23.2557
3,-31,5,-0.424353,-23.2557
3,-30,5,-0.424353,-23.2557
3,-29,5,-0.424353,-23.2557
3,-28,5,-0.424353,-23.2557
3,-27,5,-0.424353,-23.2557
3,-26,5,-0.424353,-23.2557
3,-25,5,-0.424353,-23.2557
3,-24,5,-0.424353,-23.2557
3,-23,5,-0.424353,-23.2557
3,-22,5,-0.424353,-23.2557
3,-21,5,-0.424353,-23.2557
3,-20,5,-0.424353,-23.2557
3,-19,5,-0.424353,-23.2557
3,-18,5,-0.424353,-23.2557
3,-17,5,-0.424353,-23.2557
3,-16,5,-0.424353,-23.2557
3,-15,5,-0.424353,-23.2557
3,-14,5,-0.424353,-23.2557
3,-13,5,-0.424353,-23.2557
3,-12,5,-0.424353,-23.2557
3,-11,5,-0.424353,-23.2557
3,-10,7,3.28255,-1.07213
3,-9,7,3.28255,-1.07213
3,-8,7,3.28255,-1.07213
3,-7,0,-50,-50
3,-6,7,3.28255,-1.07213
3,-5,7,3.28255,-1.07213
3,-4,7,3.28255,-1.07213
3,-3,7,3.28255,-1.07213
3,-2,7,3.28255,-1.07213
3,-1,7,3.28255,-1.07213
3,0,7,3.28255,-1.07213
3,1,7,3.28255,-1.07213
3,2,7,3.28255,-1.07213
3,3,7,3.28255,-1.07213
3,4,7,3.28255,-1.07213
3,5,7,3.28255,-1.07213
3,6,7,3.28255,-1.07213
3,7,7,3.28255,-1.07213
3,8,6,2.09312,17.5751
3,9,6,2.09312,17.5751
3,10,6,2.09312,17.5751
3,11,6,2.09312,17.5751
3,12,6,2.09312,17.5751
3,13,6,2.09312,17.5751
3,14,6,2.09312,17.5751
3,15,6,2.09312,17.5751
3,16,6,2.09312,17.5751
3,17,6,2.09312,17.5751
3,18,6,2.09312,17.5751
3,19,6,2.09312,17.5751
3,20,6,2.09312,17.5751
3,21,6,2.09312,17.5751
3,22,6,2.09312,17.5751
3,23,6,2.09312,17.5751
3,24,6,2.09312,17.5751
3,25,6,2.09312,17.5751
3,26,6,2.09312,17.5751
3,27,6,2.09312,17.5751
3,28,6,2.09312,17.5751
3,29,6,2.09312,17.5751
3,30,6,2.09312,17.5751
3,31,6,2.09312,17.5751
3,32,6,2.09312,17.5751
3,33,6,2.09312,17.5751
3,34,6,2.09312,17.5751
3,35,6,2.09312,17.5751
3,36,6,2.09312,17.5751
3,37,6,2.09312,17.5751
3,38,0,-50,-50
3,39,6,2.09312,17.5751
3,40,0,-50,-50
3,41,0,-50,-50
3,42,6,2.09312,17.5751
3,43,0,-50,-50
3,44,0,-50,-50
3,45,0,-50,-50
3,46,0,-50,-50
3,47,0,-50,-50
3,48,0,-50,-50
3,49,0,-50,-50
4,-49,0,-50,-50
4,-48,0,-50,-50
4,-47,5,-0.424353,-23.2557
4,-46,0,-50,-50
4,-45,5,-0.424353,-23.2557
4,-44,0,-50,-50
4,-43,0,-50,-50
4,-42,0,-50,-50
4,-41,0,-50,-50
4,-40,0,-50,-50
4,-39,5,-0.424353,-23.2557
4,-38,5,-0.424353,-23.2557
4,-37,0,-50,-50
4,-36,0,-50,-50
4,-35,5,-0.424353,-23.2557
4,-34,5,-0.424353,-23.2557
4,-33,5,-0.424353,-23.2557
4,-32,5,-0.424353,-23.2557
4,-31,5,-0.424353,-23.2557
4,-30,5,-0.424353,-23.2557
4,-29,5,-0.424353,-23.2557
4,-28,5,-0.424353,-23.2557
4,-27,5,-0.424353,-23.2557
4,-26,5,-0.424353,-23.2557
4,-25,5,-0.424353,-23.2557
4,-24,5,-0.424353,-23.2557
4,-23,5,-0.424353,-23.2557
4,-22,5,-0.424353,-23.2557
4,-21,5,-0.424353,-23.2557
4,-20,5,-0.424353,-23.2557
4,-19,5,-0.424353,-23.2557
4,-18,5,-0.424353,-23.2557
4,-17,5,-0.424353,-23.2557
4,-16,5,-0.424353,-23.2557
4,-15,5,-0.424353,-23.2557
4,-14,5,-0.424353,-23.2557
4,-13,5,-0.424353,-23.2557
4,-12,5,-0.424353,-23.2557
4,-11,5,-0.424353,-23.2557
4,-10,7,3.28255,-1.07213
4,-9,7,3.28255,-1.07213
4,-8,7,3.28255,-1.07213
4,-7,7,3.28255,-1.07213
4,-6,7,3.28255,-1.07213
4,-5,7,3.28255,-1.07213
4,-4,7,3.28255,-1.07213
4,-3,7,3.28255,-1.07213
4,-2,7,3.28255,-1.07213
4,-1,7,3.28255,-1.07213
4,0,7,3.28255,-1.07213
4,1,7,3.28255,-1.07213
4,2,7,3.28255,-1.07213
4,3,7,3.28255,-1.07213
4,4,7,3.28255,-1.07213
4,5,7,3.28255,-1.07213
4,6,7,3.28255,-1.07213
4,7,7,3.28255,-1.07213
4,8,6,2.09312,17.5751
4,9,6,2.09312,17.5751
4,10,6,2.09312,17.5751
4,11,6,2.09312,17.5751
4,12,6,2.09312,17.5751
4,13,6,2.09312,17.5751
4,14,6,2.09312,17.5751
4,15,6,2.09312,17.5751
4,16,6,2.09312,17.5751
4,17,6,2.09312,17.5751
4,18,6,2.09312,17.5751
4,19,6,2.09312,17.5751
4,20,6,2.09312,17.5751
4,21,6,2.09312,17.5751
4,22,6,2.09312,17.5751
4,23,6,2.09312,17.5751
4,24,6,2.09312,17.5751
4,25,6,2.09312,17.5751
4,26,6,2.09312,17.5751
4,27,6,2.09312,17.5751
4,28,6,2.09312,17.5751
4,29,6,2.09312,17.5751
4,30,6,2.09312,17.5751
4,31,6,2.09312,17.5751
4,32,6,2.09312,17.5751
4,33,6,2.09312,17.5751
4,34,0,-50,-50
4,35,6,2.09312,17.5751
