tick,agent_id,x,y,color
24,251,1.28119,-16.1598,5
24,175,10.0602,13.2531,3
24,383,2.15773,17.5195,6
24,207,4.01768,0.37098,7
24,439,2.03086,-15.3184,5
24,259,3.28255,-1.07213,7
24,39,9.90377,10.4794,3
24,35,3.28255,-1.07213,7
24,3,11.5149,12.5234,3
24,55,12.0617,14.5384,3
24,227,2.29611,-7.15345,7
24,391,3.28255,-1.07213,7
24,223,6.3374,-14.1631,5
24,371,12.2636,15.0587,3
24,415,3.28255,-1.07213,7
24,71,4.01768,0.37098,7
24,11,3.28255,-1.07213,7
24,187,3.28255,-1.07213,7
24,203,9.57693,8.23548,3
24,31,3.28255,-1.07213,7
24,327,-6.84893,11.7835,1
24,231,11.4743,14.1896,3
24,123,0.527659,-14.6106,5
24,295,11.9032,14.3751,3
24,195,3.28255,-1.07213,7
24,255,-6.90103,11.7833,1
24,423,7.8057,-14.4576,5
24,291,11.7362,14.5605,3
24,171,4.17378,0.534748,7
24,339,-13.0313,-1.20638,2
24,91,4.01768,0.37098,7
24,367,-19.2686,13.8476,4
24,119,-13.0313,-1.20638,2
24,183,3.28255,-1.07213,7
24,47,3.07639,3.24631,7
24,351,3.28255,-1.07213,7
24,115,-0.0501632,-16.4713,5
24,87,10.1109,12.3156,3
24,427,3.28255,-1.07213,7
24,267,11.7235,14.5165,3
24,395,10.8759,13.6428,3
24,403,3.28255,-1.07213,7
24,431,3.28255,-1.07213,7
24,27,9.98508,11.9711,3
24,167,-6.90103,11.7833,1
24,303,3.28255,-1.07213,7
24,359,2.09312,17.5751,6
24,279,3.78161,-0.212203,7
24,151,12.5972,15.3982,3
24,399,-0.257283,-22.1885,5
24,163,3.77083,0.219817,7
24,95,9.70264,2.60562,7
24,107,3.85238,-0.133168,7
24,199,-6.17072,11.4895,1
24,347,10.7271,13.5732,3
24,131,3.28255,-1.07213,7
24,387,-13.0313,-1.20638,2
24,243,11.9556,14.1429,3
24,331,2.64077,16.3782,6
24,43,10.4369,10.4071,3
24,219,3.12864,15.0011,6
24,443,-0.424353,-23.2557,5
24,179,3.28255,-1.07213,7
24,419,11.7413,13.8322,3
24,379,10.9498,12.2414,3
24,51,10.9069,12.8442,3
24,83,3.28255,-1.07213,7
24,79,11.4254,14.8279,3
24,275,-10.1689,-1.38204,2
24,75,12.6075,15.6968,3
24,135,11.9032,14.3751,3
24,263,0.698532,-15.5943,5
24,139,3.28255,-1.07213,7
24,343,12.8804,15.8653,3
24,127,8.65696,9.34207,3
24,99,3.28255,-1.07213,7
24,271,3.28255,-1.07213,7
24,7,11.3612,13.5347,3
24,215,12.0323,14.5569,3
24,247,3.28255,-1.07213,7
24,23,11.7322,12.8396,3
24,335,28,0,3
24,323,2.19964,15.1098,6
24,363,3.28255,-1.07213,7
24,111,3.52416,-0.815869,7
24,355,0.744952,-16.6215,5
24,311,-13.0313,-1.20638,2
24,287,3.28255,-1.07213,7
24,299,3.28255,-1.07213,7
24,19,2.5734,-2.03643,7
24,155,3.28255,-1.07213,7
24,307,9.58005,10.9854,3
24,211,0.563949,-15.6597,5
25,339,-13.0313,-1.20638,2
25,267,11.4142,13.8001,3
25,407,-0.270919,-19.8227,5
25,15,8.95357,10.1388,3
25,211,0.790094,-14.6836,5
25,11,3.28255,-1.07213,7
25,411,-6.90103,11.7833,1
25,51,11.4516,13.705,3
25,439,1.51181,-15.3303,5
25,279,3.28255,-1.07213,7
25,119,-13.0313,-1.20638,2
25,255,-6.90103,11.7833,1
25,187,3.75592,-0.191317,7
25,235,3.28255,-1.07213,7
25,87,9.76637,11.3594,3
25,263,0.725244,-15.5987,5
25,419,11.7374,13.8344,3
25,367,-19.2996,13.7975,4
25,207,4.5148,1.23823,7
25,403,3.28255,-1.07213,7
25,223,5.38758,-14.8245,5
25,231,11.5882,14.1185,3
25,95,8.13281,2.56394,7
25,67,3.28255,-1.07213,7
25,167,-6.90103,11.7833,1
25,155,3.28255,-1.07213,7
25,299,3.28255,-1.07213,7
25,203,9.30777,9.26905,3
25,83,3.28255,-1.07213,7
25,215,11.8487,14.3531,3
25,431,3.28255,-1.07213,7
25,315,28,0,3
25,27,8.77571,12.3506,3
25,443,-0.424353,-23.2557,5
25,283,12.975,16.0382,3
25,399,-0.251749,-22.1894,5
25,343,12.8618,16.0153,3
25,115,0.0861142,-16.4911,5
25,275,-11.0665,-0.939337,2
25,435,-17.1115,12.1333,4
25,23,11.9994,13.82,3
25,199,-6.17568,11.7164,1
25,359,2.09312,17.5751,6
25,195,3.28255,-1.07213,7
25,395,10.7499,13.7954,3
25,271,3.28255,-1.07213,7
25,71,4.53765,1.2258,7
25,31,3.28255,-1.07213,7
25,383,2.10445,17.5115,6
25,63,3.28255,-1.07213,7
25,311,-13.0313,-1.20638,2
25,143,11.954,15.1207,3
25,287,3.28255,-1.07213,7
25,79,11.6601,14.6611,3
25,183,3.28255,-1.07213,7
25,291,11.8488,14.4896,3
25,111,3.28255,-1.07213,7
25,327,-6.87965,11.7582,1
25,379,11.4027,13.1338,3
25,307,9.19465,10.0547,3
25,427,3.28255,-1.07213,7
25,323,2.76698,14.9709,6
25,227,3.0428,-4.28016,7
25,59,3.7635,12.8076,6
25,351,3.28255,-1.07213,7
25,107,3.28255,-1.07213,7
25,35,3.28255,-1.07213,7
25,171,3.28255,-1.07213,7
25,387,-13.0313,-1.20638,2
25,127,6.53698,9.13319,6
25,363,3.28255,-1.07213,7
25,3,10.5927,12.3374,3
25,335,28,0,3
25,163,4.31894,1.0605,7
25,39,11.4231,12.6943,3
25,303,3.28255,-1.07213,7
25,259,3.28255,-1.07213,7
25,91,3.56572,-0.521095,7
25,75,12.4993,15.4553,3
25,159,3.28255,-1.07213,7
25,375,-13.0313,-1.20638,2
25,7,12.0702,14.3063,3
25,239,10.5479,11.8006,3
25,391,3.28255,-1.07213,7
25,243,11.5542,14.784,3
25,139,3.28255,-1.07213,7
25,247,3.28255,-1.07213,7
25,415,3.28255,-1.07213,7
25,55,12.0364,14.555,3
25,43,10.8022,11.346,3
25,135,11.7374,13.8344,3
25,179,3.28255,-1.07213,7
25,423,6.85538,-14.2866,5
25,331,2.42038,16.3452,6
25,371,12.1326,15.5585,3
25,219,2.85415,14.9612,6
25,347,11.471,13.0184,3
25,295,11.0883,14.3874,3
25,355,0.20873,-18.5276,5
25,191,-10.4018,-1.01422,2
25,251,1.22719,-16.1489,5
25,131,3.28255,-1.07213,7
25,151,12.6493,15.3745,3
25,47,3.59995,1.93722,7
25,175,11.1419,13.3079,3
25,99,3.28255,-1.07213,7
25,19,3.28255,-1.07213,7
25,147,4.29641,12.2473,6
25,319,2.09312,17.5751,6
25,123,0.608278,-14.6236,5
25,103,9.93904,12.3423,3
26,319,2.09312,17.5751,6
26,83,3.28255,-1.07213,7
26,335,28,0,3
26,279,3.28255,-1.07213,7
26,291,11.9207,14.4462,3
26,139,3.28255,-1.07213,7
26,155,3.28255,-1.07213,7
26,123,0.675352,-14.6345,5
26,227,3.30652,-1.37859,7
26,79,11.6017,14.7282,3
26,347,11.3107,13.1152,3
26,375,-13.0313,-1.20638,2
26,267,11.8266,15.2537,3
26,59,3.01831,11.987,6
26,119,-13.0313,-1.20638,2
26,299,3.28255,-1.07213,7
26,75,12.7479,15.653,3
26,223,5.22457,-14.1402,5
26,403,3.28255,-1.07213,7
26,383,2.12989,17.5486,6
26,207,5.02722,2.09731,7
26,323,3.34321,15.0362,6
26,263,0.746712,-15.6022,5
26,339,-13.0313,-1.20638,2
26,423,6.41489,-14.1003,5
26,247,3.28255,-1.07213,7
26,363,3.28255,-1.07213,7
26,367,-19.2052,14.0987,4
26,239,10.2184,10.8543,3
26,55,12.0851,14.5281,3
26,3,10.9604,13.5991,3
26,183,3.28255,-1.07213,7
26,103,9.63375,11.3632,3
26,19,3.56962,-0.174019,7
26,15,6.89238,10.3034,6
26,115,0.212857,-16.5113,5
26,127,6.53031,9.62116,6
26,419,12.5641,15.5713,3
26,411,-6.90103,11.7833,1
26,175,10.0497,13.3508,3
26,159,3.28255,-1.07213,7
26,307,8.78814,9.13665,3
26,303,3.28255,-1.07213,7
26,399,-0.256813,-22.1886,5
26,95,6.89936,2.31496,7
26,87,10.4083,12.1395,3
26,187,3.00034,-1.02957,7
26,211,0.299198,-13.9742,5
26,259,3.28255,-1.07213,7
26,235,3.25249,-0.371432,7
26,371,12.3565,15.396,3
26,23,11.1626,13.7539,3
26,379,11.9862,14.6203,3
26,327,-6.88128,11.7843,1
26,271,3.28255,-1.07213,7
26,243,12.2459,15.4043,3
26,435,-17.0619,12.2228,4
26,391,3.61309,-0.13605,7
26,439,0.686168,-15.5889,5
26,231,12.0851,14.5281,3
26,427,3.28255,-1.07213,7
26,275,-11.0642,-0.959459,2
26,287,3.78207,-0.205876,7
26,191,-10.9654,-0.435952,2
26,415,3.28255,-1.07213,7
26,107,3.28255,-1.07213,7
26,67,3.28255,-1.07213,7
26,295,12.7479,15.653,3
26,151,12.6264,15.3871,3
26,251,0.414995,-16.4179,5
26,387,-13.0313,-1.20638,2
26,131,3.28255,-1.07213,7
26,7,11.4319,13.549,3
26,359,2.09312,17.5751,6
26,47,3.16479,-0.126888,7
26,283,12.975,16.0382,3
26,31,3.28255,-1.07213,7
26,179,3.28255,-1.07213,7
26,219,2.66786,14.9386,6
26,311,-13.0313,-1.20638,2
26,143,11.8692,15.2674,3
26,99,3.28255,-1.07213,7
26,431,3.28255,-1.07213,7
26,343,12.975,16.0382,3
26,395,10.6459,13.9325,3
26,315,28,0,3
26,255,-6.90103,11.7833,1
26,27,6.10767,13.1243,6
26,203,9.80172,10.1376,3
26,63,3.28255,-1.07213,7
26,331,2.33065,16.3323,6
26,163,3.65761,0.909045,7
26,171,3.77338,-0.200887,7
26,407,-0.161413,-19.8373,5
26,35,3.28255,-1.07213,7
26,11,3.28255,-1.07213,7
26,43,10.1415,11.9916,3
26,91,4.05651,0.350036,7
26,215,11.9276,15.1206,3
26,195,3.28255,-1.07213,7
26,355,0.242371,-18.5329,5
26,135,10.9242,13.5169,3
26,39,11.4683,13.6628,3
26,111,3.28255,-1.07213,7
26,199,-6.19322,11.8395,1
26,167,-6.90103,11.7833,1
26,51,11.0047,12.8083,3
26,351,3.28255,-1.07213,7
26,71,3.80221,0.945075,7
26,443,-0.424353,-23.2557,5
26,147,4.03305,12.779,6
27,171,3.28526,0.425419,7
27,291,11.8979,14.4623,3
27,203,9.26549,9.29241,3
27,311,-13.0313,-1.20638,2
27,427,3.28255,-1.07213,7
27,87,10.8607,13.014,3
27,115,0.369572,-16.5427,5
27,155,3.28255,-1.07213,7
27,127,5.58512,8.63889,6
27,263,0.748112,-15.6024,5
27,419,12.5019,15.86,3
27,143,12.0799,15.1116,3
27,415,3.28255,-1.07213,7
27,295,12.3714,15.6521,3
27,219,2.57834,14.9264,6
27,163,3.54935,-0.138081,7
27,79,11.9191,14.5755,3
27,267,11.2805,14.4992,3
27,147,4.47915,12.5429,6
27,359,2.09312,17.5751,6
27,11,3.28255,-1.07213,7
27,411,-6.90103,11.7833,1
27,367,-19.1419,14.2893,4
27,191,-11.0289,-0.315832,2
27,259,3.28255,-1.07213,7
27,283,12.975,16.0382,3
27,379,11.4637,13.7694,3
27,159,3.77887,-0.204006,7
27,251,0.468973,-16.4265,5
27,435,-17.0724,12.2065,4
27,243,12.2321,14.9255,3
27,111,3.28255,-1.07213,7
27,71,3.31906,0.650498,7
27,195,3.28255,-1.07213,7
27,199,-6.46767,11.5332,1
27,375,-13.0313,-1.20638,2
27,139,3.28255,-1.07213,7
27,167,-6.90103,11.7833,1
27,403,3.28255,-1.07213,7
27,287,4.27192,0.665872,7
27,215,11.6858,14.1261,3
27,227,3.28255,-1.07213,7
27,439,0.424645,-15.5943,5
27,207,5.52768,2.96307,7
27,371,12.3008,15.4684,3
27,223,4.22222,-14.9099,5
27,151,12.4912,15.7364,3
27,363,3.28255,-1.07213,7
27,239,9.47077,11.3806,3
27,275,-11.1697,-0.708403,2
27,387,-13.0313,-1.20638,2
27,43,11.9067,14.3896,3
27,107,3.28255,-1.07213,7
27,39,11.9793,14.9694,3
27,343,12.975,16.0382,3
27,35,3.28255,-1.07213,7
27,19,3.28255,-1.07213,7
27,399,-0.58259,-22.3032,5
27,391,3.28255,-1.07213,7
27,383,2.09528,17.5466,6
27,351,3.28255,-1.07213,7
27,315,28,0,3
27,431,3.28255,-1.07213,7
27,83,3.28255,-1.07213,7
27,179,3.28255,-1.07213,7
27,183,3.28255,-1.07213,7
27,323,3.11591,13.999,6
27,443,-0.424353,-23.2557,5
27,407,-0.0765113,-19.8497,5
27,247,3.28255,-1.07213,7
27,187,3.28255,-1.07213,7
27,27,4.84677,12.2499,6
27,31,3.28255,-1.07213,7
27,123,0.746888,-14.6469,5
27,211,0.774424,-13.0636,5
27,47,3.85806,0.650619,7
27,131,3.28255,-1.07213,7
27,59,4.50033,13.2081,6
27,99,3.28255,-1.07213,7
27,327,-6.89369,11.7743,1
27,231,11.895,14.7381,3
27,235,3.26826,-1.03802,7
27,279,3.28255,-1.07213,7
27,319,2.09312,17.5751,6
27,423,6.01285,-13.937,5
27,91,4.55065,1.21937,7
27,51,10.1188,12.6614,3
27,75,12.3714,15.6521,3
27,23,11.6858,14.1261,3
27,347,11.6858,14.1261,3
27,135,12.3714,15.6521,3
27,15,5.84301,9.31812,6
27,103,9.27399,10.4173,3
27,355,0.114551,-18.5266,5
27,271,3.28255,-1.07213,7
27,63,3.28255,-1.07213,7
27,395,11.5972,14.3701,3
27,95,5.82031,1.90706,7
27,67,3.60037,-0.247423,7
27,303,3.28255,-1.07213,7
27,175,10.2167,12.8965,3
27,299,3.28255,-1.07213,7
27,307,6.92912,8.72405,6
27,331,2.24878,16.3255,6
27,255,-6.90103,11.7833,1
27,7,11.6661,14.4339,3
27,55,12.1647,14.8245,3
27,339,-13.0313,-1.20638,2
27,335,28,0,3
27,3,11.2531,13.2138,3
27,119,-13.0313,-1.20638,2
28,75,12.7543,15.6494,3
28,247,3.28255,-1.07213,7
28,79,11.8268,14.6631,3
28,99,3.28255,-1.07213,7
28,95,4.09469,-0.412928,7
28,207,6.02079,3.83304,7
28,219,2.02118,15.1159,6
28,3,12.4977,15.3782,3
28,295,12.1384,14.8506,3
28,111,3.28255,-1.07213,7
28,283,12.975,16.0382,3
28,59,4.2332,13.4083,6
28,151,12.7361,15.633,3
28,259,3.28255,-1.07213,7
28,347,10.937,13.8933,3
28,11,3.28255,-1.07213,7
28,363,3.28255,-1.07213,7
28,163,4.13261,0.682529,7
28,367,-19.2166,14.1607,4
28,335,28,0,3
28,291,11.9505,14.431,3
28,379,11.9084,14.9189,3
28,91,5.02519,2.09933,7
28,55,12.2043,14.8011,3
28,431,3.28255,-1.07213,7
28,223,2.91849,-15.5136,5
28,175,9.52451,12.3953,3
28,103,8.47843,10.5569,3
28,255,-6.90103,11.7833,1
28,327,-6.8958,11.7843,1
28,131,3.28255,-1.07213,7
28,415,3.28255,-1.07213,7
28,23,11.3582,13.1761,3
28,387,-13.0313,-1.20638,2
28,343,12.975,16.0382,3
28,87,12.2475,14.9442,3
28,375,-13.0313,-1.20638,2
28,251,0.244899,-18.4133,5
28,211,0.842152,-12.0657,5
28,371,12.4451,15.3727,3
28,215,10.9536,13.5802,3
28,331,2.61553,16.8896,6
28,63,3.18733,-0.678449,7
28,19,3.28255,-1.07213,7
28,287,3.28255,-1.07213,7
28,263,0.429146,-17.5767,5
28,315,28,0,3
28,191,-11.2546,-0.0678223,2
28,399,-0.41306,-22.3197,5
28,275,-11.4472,-1.32691,2
28,383,2.09519,17.5466,6
28,203,8.74683,8.43703,3
28,351,3.28255,-1.07213,7
28,407,-0.433754,-19.9167,5
28,427,3.28255,-1.07213,7
28,419,12.6894,15.7251,3
28,439,0.498027,-15.606,5
28,423,5.4292,-13.7892,5
28,27,4.28764,11.2089,6
28,403,3.28255,-1.07213,7
28,83,3.28255,-1.07213,7
28,443,-0.424353,-23.2557,5
28,139,3.28255,-1.07213,7
28,359,2.09312,17.5751,6
28,47,3.47225,-0.193671,7
28,303,3.28255,-1.07213,7
28,239,9.15442,10.4111,3
28,183,3.28255,-1.07213,7
28,435,-16.9541,12.7194,4
28,243,12.2832,14.9011,3
28,135,11.7416,14.9891,3
28,35,3.28255,-1.07213,7
28,307,6.75469,9.38096,6
28,267,11.4539,14.3722,3
28,311,-13.0313,-1.20638,2
28,395,11.7125,14.2979,3
28,339,-13.0313,-1.20638,2
28,299,3.28255,-1.07213,7
28,107,3.28255,-1.07213,7
28,147,5.66341,13.919,6
28,159,4.28386,0.659101,7
28,231,12.0208,15.1715,3
28,195,3.28255,-1.07213,7
28,279,3.28255,-1.07213,7
28,7,11.0346,14.2852,3
28,119,-13.0313,-1.20638,2
28,39,11.5882,14.0371,3
28,123,0.806528,-14.6573,5
28,391,3.63863,-0.165711,7
28,227,3.28255,-1.07213,7
28,127,5.01533,5.70123,7
28,67,3.28255,-1.07213,7
28,187,3.28255,-1.07213,7
28,31,3.28255,-1.07213,7
28,199,-6.476,11.52,1
28,323,3.65465,13.964,6
28,411,-6.90103,11.7833,1
28,71,3.42251,-0.465026,7
28,51,9.35703,12.2008,3
28,115,0.98506,-16.967,5
28,43,11.2855,14.6819,3
28,171,3.3684,-0.653435,7
28,143,12.2076,15.029,3
28,167,-6.90103,11.7833,1
28,155,3.28255,-1.07213,7
28,355,0.152469,-18.532,5
28,235,3.28255,-1.07213,7
28,271,3.28255,-1.07213,7
28,179,3.28255,-1.07213,7
28,15,6.13448,8.90049,6
28,319,2.09312,17.5751,6
29,315,28,0,3
29,59,4.01915,13.7691,6
29,231,12.1798,15.0652,3
29,103,6.56935,10.2865,6
29,227,3.28255,-1.07213,7
29,415,3.28255,-1.07213,7
29,363,3.28255,-1.07213,7
29,211,0.742272,-9.32378,7
29,131,3.28255,-1.07213,7
29,43,12.7317,15.6777,3
29,147,8.57292,14.193,3
29,251,0.22028,-18.4103,5
29,107,3.50343,-0.182397,7
29,339,-13.0313,-1.20638,2
29,183,3.28255,-1.07213,7
29,67,3.69164,-0.295381,7
29,275,-11.4506,-1.22924,2
29,243,12.7747,15.7779,3
29,331,2.33911,16.8389,6
29,87,11.5604,14.3181,3
29,323,2.51778,13.9456,6
29,303,3.28255,-1.07213,7
29,423,4.56041,-13.7599,5
29,355,0.198095,-18.5391,5
29,359,2.09312,17.5751,6
29,83,3.28255,-1.07213,7
29,387,-13.0313,-1.20638,2
29,411,-6.90103,11.7833,1
29,3,11.5288,15.1939,3
29,379,11.1346,14.5237,3
29,235,3.42508,-0.155627,7
29,175,10.4789,12.9112,3
29,127,4.61548,4.89384,7
29,51,10.0048,13.4626,3
29,351,3.28255,-1.07213,7
29,167,-6.90103,11.7833,1
29,115,0.888013,-16.9517,5
29,307,5.78343,8.40025,6
29,283,12.975,16.0382,3
29,95,3.28255,-1.07213,7
29,347,11.8003,14.4832,3
29,55,12.2274,14.7877,3
29,343,12.975,16.0382,3
29,391,3.28255,-1.07213,7
29,327,-6.89574,11.7837,1
29,31,3.28255,-1.07213,7
29,279,3.28255,-1.07213,7
29,267,11.5888,14.3526,3
29,135,11.7511,14.7035,3
29,179,3.28255,-1.07213,7
29,75,12.5137,15.9107,3
29,155,3.28255,-1.07213,7
29,435,-16.9843,12.668,4
29,219,2.23517,15.1521,6
29,39,11.8796,14.1566,3
29,431,3.28255,-1.07213,7
29,23,10.8501,13.222,3
29,239,8.54852,9.65313,3
29,11,3.28255,-1.07213,7
29,419,13.0155,15.937,3
29,139,3.28255,-1.07213,7
29,119,-13.0313,-1.20638,2
29,439,0.661557,-15.6435,5
29,27,4.26031,12.0385,6
29,263,0.517669,-17.5956,5
29,367,-19.1618,14.634,4
29,311,-13.0313,-1.20638,2
29,395,12.7804,15.7785,3
29,15,4.90831,9.7519,6
29,215,10.5648,12.646,3
29,123,0.979954,-14.702,5
29,375,-13.0313,-1.20638,2
29,19,3.28255,-1.07213,7
29,7,10.4107,13.9346,3
29,163,3.71264,-0.226587,7
29,207,5.54025,2.95596,7
29,199,-6.50159,11.7727,1
29,383,2.08022,17.5584,6
29,79,12.975,16.0382,3
29,399,-0.336349,-22.33,5
29,295,12.5955,15.4993,3
29,223,3.53193,-14.8257,5
29,403,3.28255,-1.07213,7
29,255,-6.90103,11.7833,1
29,427,3.28255,-1.07213,7
29,195,3.28255,-1.07213,7
29,407,-0.166221,-19.9754,5
29,335,28,0,3
29,299,3.28255,-1.07213,7
29,203,9.20438,9.32648,3
29,159,3.28255,-1.07213,7
29,171,3.28255,-1.07213,7
29,187,3.73282,-0.179405,7
29,151,12.975,16.0382,3
29,71,3.28255,-1.07213,7
29,291,12.7804,15.7785,3
29,99,3.28255,-1.07213,7
29,63,3.28255,-1.07213,7
29,143,12.3206,14.9694,3
29,247,3.28255,-1.07213,7
29,191,-12.7888,-1.1434,2
29,259,3.28255,-1.07213,7
29,47,3.28255,-1.07213,7
29,271,3.28255,-1.07213,7
29,443,-0.424353,-23.2557,5
29,91,4.83786,1.16074,7
29,111,3.28255,-1.07213,7
29,371,12.5095,15.3335,3
29,319,2.09312,17.5751,6
29,35,3.28255,-1.07213,7
29,287,3.31827,-1.04314,7
30,379,11.8422,15.3588,3
30,175,12.3368,15.2641,3
30,243,12.975,16.0382,3
30,239,9.15934,10.4557,3
30,159,3.7609,-0.194001,7
30,215,10.1651,11.7216,3
30,187,3.28255,-1.07213,7
30,111,3.28255,-1.07213,7
30,419,12.9469,15.9672,3
30,135,11.9453,14.9229,3
30,259,3.28255,-1.07213,7
30,27,3.46449,12.9063,6
30,439,0.693233,-15.6487,5
30,283,12.975,16.0382,3
30,351,3.28255,-1.07213,7
30,71,3.77475,-0.201655,7
30,343,12.975,16.0382,3
30,199,-6.90103,11.7833,1
30,191,-12.8243,-1.08659,2
30,127,3.51949,3.43691,7
30,267,11.4524,14.5236,3
30,331,1.95145,17.0403,6
30,211,0.903976,-6.72048,7
30,39,11.3741,14.3551,3
30,115,0.853584,-16.9454,5
30,219,2.82164,15.9131,6
30,99,3.28255,-1.07213,7
30,87,11.9305,14.6644,3
30,431,3.28255,-1.07213,7
30,15,4.58203,8.72996,6
30,11,3.28255,-1.07213,7
30,355,0.226009,-18.5433,5
30,443,-0.424353,-23.2557,5
30,427,3.28255,-1.07213,7
30,279,3.28255,-1.07213,7
30,147,8.71363,12.8996,3
30,47,3.28255,-1.07213,7
30,63,3.68456,-0.169099,7
30,7,9.92553,13.1492,3
30,323,2.5465,12.945,6
30,91,5.22756,2.08804,7
30,3,12.6305,14.5211,3
30,271,3.28255,-1.07213,7
30,399,-0.301181,-22.3354,5
30,171,3.69988,-0.197942,7
30,167,-6.90103,11.7833,1
30,435,-17.0283,12.5969,4
30,107,3.28255,-1.07213,7
30,403,3.28255,-1.07213,7
30,95,3.28255,-1.07213,7
30,67,3.28255,-1.07213,7
30,155,3.28255,-1.07213,7
30,291,12.8079,15.7625,3
30,255,-6.90103,11.7833,1
30,103,5.62177,9.28545,6
30,375,-13.0313,-1.20638,2
30,307,5.9579,8.98149,6
30,411,-6.90103,11.7833,1
30,231,12.3368,15.2641,3
30,179,3.28255,-1.07213,7
30,119,-13.0313,-1.20638,2
30,371,12.4508,15.3845,3
30,315,28,0,3
30,383,2.09312,17.5751,6
30,319,2.09312,17.5751,6
30,203,8.6547,8.48997,3
30,51,9.49737,12.6472,3
30,275,-11.4506,-1.21385,2
30,359,2.09312,17.5751,6
30,163,3.34397,-1.0175,7
30,235,3.28255,-1.07213,7
30,75,12.7547,15.9993,3
30,395,12.8075,15.7626,3
30,299,3.28255,-1.07213,7
30,407,-0.0766635,-19.9891,5
30,347,11.8936,14.4276,3
30,23,10.4701,12.2858,3
30,19,3.28255,-1.07213,7
30,423,3.84753,-13.7198,5
30,363,3.28255,-1.07213,7
30,263,0.518404,-17.5957,5
30,247,3.28255,-1.07213,7
30,131,3.28255,-1.07213,7
30,83,3.28255,-1.07213,7
30,31,3.28255,-1.07213,7
30,151,12.975,16.0382,3
30,195,3.28255,-1.07213,7
30,79,12.975,16.0382,3
30,143,12.3381,14.9593,3
30,367,-19.2742,14.4367,4
30,35,3.28255,-1.07213,7
30,227,3.28255,-1.07213,7
30,287,3.78622,-0.159404,7
30,391,3.283,-0.0776056,7
30,311,-13.0313,-1.20638,2
30,415,3.28255,-1.07213,7
30,139,3.28255,-1.07213,7
30,335,28,0,3
30,43,12.0558,14.9954,3
30,387,-13.0313,-1.20638,2
30,183,3.28255,-1.07213,7
30,207,5.04169,2.08888,7
30,251,0.266823,-18.4181,5
30,55,12.975,16.0382,3
30,59,3.78525,14.2742,6
30,339,-13.0313,-1.20638,2
30,327,-6.89918,11.7809,1
30,123,1.00348,-14.7062,5
30,223,2.07692,-15.3596,5
30,295,12.0534,14.96,3
30,303,3.28255,-1.07213,7
31,63,3.28255,-1.07213,7
31,83,3.28255,-1.07213,7
31,199,-6.90103,11.7833,1
31,59,4.17507,14.351,6
31,399,-0.285053,-22.338,5
31,143,12.2595,15.0206,3
31,19,3.01489,-2.01987,7
31,283,12.975,16.0382,3
31,227,3.70216,-0.168661,7
31,427,3.28255,-1.07213,7
31,243,12.545,15.4197,3
31,247,3.28255,-1.07213,7
31,159,3.17485,-0.344351,7
31,91,5.66874,2.9868,7
31,339,-13.0313,-1.20638,2
31,327,-6.89906,11.7811,1
31,443,-0.424353,-23.2557,5
31,335,28,0,3
31,235,3.3944,-0.631371,7
31,255,-6.90103,11.7833,1
31,355,0.265722,-18.55,5
31,131,3.28255,-1.07213,7
31,191,-12.8286,-1.07972,2
31,163,3.66469,-0.0967051,7
31,251,0.0892935,-19.5339,5
31,15,3.70497,6.0925,7
31,347,11.3237,13.616,3
31,75,12.7504,15.7159,3
31,415,3.28255,-1.07213,7
31,431,3.28255,-1.07213,7
31,195,3.28255,-1.07213,7
31,383,2.09312,17.5751,6
31,363,3.28255,-1.07213,7
31,287,3.30367,-1.0223,7
31,31,3.28255,-1.07213,7
31,99,3.28255,-1.07213,7
31,119,-13.0313,-1.20638,2
31,295,12.6434,15.4712,3
31,79,12.975,16.0382,3
31,47,3.28255,-1.07213,7
31,123,0.960355,-14.7002,5
31,439,0.714453,-15.6521,5
31,323,3.27647,13.1558,6
31,423,3.43051,-13.6489,5
31,303,3.28255,-1.07213,7
31,275,-11.917,-1.70189,2
31,27,4.04301,13.0009,6
31,203,8.14771,7.62799,3
31,351,3.28255,-1.07213,7
31,187,3.28255,-1.07213,7
31,267,12.975,16.0382,3
31,183,3.28255,-1.07213,7
31,175,11.6989,14.5815,3
31,103,4.30892,9.84805,6
31,279,3.28255,-1.07213,7
31,11,3.28255,-1.07213,7
31,319,2.09312,17.5751,6
31,435,-16.9704,13.2637,4
31,259,3.28255,-1.07213,7
31,371,12.3402,15.583,3
31,291,12.8142,15.7589,3
31,223,2.72636,-14.8039,5
31,87,12.6107,15.3973,3
31,135,11.2992,14.3041,3
31,51,9.24381,11.627,3
31,167,-6.90103,11.7833,1
31,395,12.975,16.0382,3
31,7,10.6785,13.7095,3
31,239,8.95488,9.45211,3
31,115,0.812682,-16.9383,5
31,171,3.28255,-1.07213,7
31,207,5.5406,2.95557,7
31,419,12.9384,15.972,3
31,219,2.57566,15.8754,6
31,155,3.28255,-1.07213,7
31,343,12.975,16.0382,3
31,271,3.28255,-1.07213,7
31,111,3.28255,-1.07213,7
31,367,-19.3554,14.295,4
31,315,28,0,3
31,3,11.5173,15.082,3
31,67,3.76178,-0.194551,7
31,299,3.28255,-1.07213,7
31,55,12.975,16.0382,3
31,331,1.90392,17.0591,6
31,375,-13.0313,-1.20638,2
31,231,12.2257,15.6445,3
31,411,-6.90103,11.7833,1
31,403,3.28255,-1.07213,7
31,35,3.28255,-1.07213,7
