221,L153,0
221,I001,1
221,I021,2
221,L061,3
221,L210,14
222,L077,11
222,L088,13
222,L044,8
222,T001,14
222,L274,13
223,Ex012,0
223,I024,0
223,I024,11
223,L075,0
224,L061,2
224,L028,4
224,I022,8
225,L090,3
225,L090,0
225,L082,0
225,I022,0
225,L146,0
Ex001,139,0
Ex001,139,0
Ex001,L146,0
Ex001,L225,22
Ex001,T001,0
Ex002,Ex104,0
Ex002,L226,0
Ex002,L362,0
Ex002,I022,0
EX003,L032,0
EX003,L032,0
EX003,L032,0
A001,217,8
A001,I014,7
A001,I014,12
A001,I014,23
A001,L108,15
A004,043,9
A004,142,17
A004,L202,5
A004,L202,9
A004,L151,2
A004,T001,7
A004,L026,14
A004,I016,13
A004,L054,14
A004,L203,20
A004,I017,20
A003,OUT005,22
A003,064,23
A003,OUT161,16
A003,OUT180,9
A003,OUT475,21
A003,L037,19
A003,L037,5
Ex004,Ex034,0
Ex004,L075,0
Ex004,L075,0
Ex004,L075,0
Ex004,I001,0
Ex004,L233,0
Ex005,L048,0
Ex005,L048,0
Ex005,L047,0
Ex006,Ex010,0
Ex006,L038,0
Ex006,L038,0
Ex006,L038,0
Ex006,L238,0
Ex007,L233,0
Ex007,L075,0
Ex007,L075,0
Ex007,L209,0
Ex007,I022,0
Ex007,L097,0
Ex007,L097,0
Ex008,219,0
Ex008,L108,11
Ex008,L061,0
Ex008,L226,0
Ex008,L209,0
Ex008,L233,0
A005,046,12
A005,046,9
A005,I001,9
A005,I001,15
A005,I001,12
A005,I001,12
A006,002,8
A006,002,12
A006,221,20
A006,L027,15
A006,,8
Ex009,Ex014,0
Ex009,I022,0
Ex009,L094,0
Ex009,L061,0
Ex009,L061,9
A007,214,11
A007,214,12
A007,OUT918,13
A007,I021,12
A007,L175,17
Ex010,Ex002,0
Ex010,L038,0
Ex010,L038,0
Ex011,L202,0
Ex011,L108,24
Ex011,L032,6
Ex011,I001,0
Ex011,L034,10
A009,Ex024,0
A009,Ex002,0
A009,I013,2
A009,L031,0
Ex012,L061,0
Ex012,L075,0
Ex013,L032,0
Ex013,L032,7
Ex013,L200,14
A010,115,14
A010,I017,14
A010,I007,14
A011,218,12
A011,218,23
A011,134,23
A011,L075,17
A011,L075,16
A011,I001,12
A011,I001,15
A011,L152,16
A011,L048,17
A011,L044,18
A011,L037,19
Ex014,I022,0
Ex014,I022,0
Ex014,L233,0
Ex014,L177,0
Ex014,I004,0
Ex014,L094,0
Ex015,L098,0
Ex016,L192,0
Ex016,L099,0
Ex017,L079,0
A015,I015,0
Ex019,200,0
Ex019,L120,0
Ex019,L099,0
Ex019,L252,0
Ex019,I013,0
Ex019,L154,6
A016,145,9
A016,L120,9
A016,I005,13
A018,L081,0
A018,L153,0
A018,L163,5
A019,L138,11
A020,A005,19
A020,A061,13
A020,049,23
A020,A303,17
A020,A309,19
A020,I022,21
A020,L075,12
A020,T001,8
A021,182,12
A021,134,9
A021,218,12
A021,I001,9
A023,L270,13
A022,054,12
A022,A038,22
A022,Ex025,22
A022,A011,16
A022,L230,16
A022,L075,12
A022,L053,15
A022,L034,24
A022,L032,22
A024,L101,23
A024,I004,12
A036,031,9
A036,L043,9
A036,L148,0
A025,L047,12
A026,084,6
A026,151,19
A026,L070,16
A026,L070,6
A027,108,15
A027,I002,15
A027,I002,18
A027,L075,21
A028,A170,23
A028,L034,0
A028,L053,2
A028,I022,6
A028,L164,6
A028,L118,11
A029,031,10
A029,A041,21
A029,L043,10
A029,L295,17
A029,L359,19
A030,I014,13
A031,A015,0
A031,I015,0
A031,L214,11
A032,A033,0
A032,A061,4
A032,083,4
A032,L102,12
A032,L076,0
A032,L044,2
A032,L032,3
A032,L127,5
A032,L075,8
A032,L075,4
A033,A061,4
A033,083,4
A033,A032,7
A033,L032,3
A033,L075,5
A033,L102,14
A033,L102,12
A033,L076,0
A033,L165,0
A033,L166,1
A033,L166,7
A033,L044,9
A034,L103,0
A034,L104,15
A034,L149,0
A037,162,11
A037,A006,22
A037,A006,19
A037,221,19
A037,I021,17
A037,I021,15
A037,L105,22
A037,L065,11
A037,L197,17
A038,179,14
A038,085,18
A038,Ex025,22
A038,I001,18
A038,L044,20
A038,L032,14
A038,L032,18
A038,L150,18
A039,A251,15
A039,L168,14
A039,L160,18
A039,L103,18
A039,I023,21
A040,031,12
A040,114,21
A040,L043,12
A040,L063,21
A041,A029,21
A041,L215,16
A042,Ex001,0
A042,L061,0
A042,L061,0
A042,L195,2
A042,T001,0
A043,A059,0
A044,L107,0
A044,I020,0
A044,L108,13
A044,L108,17
A046,014,10
A047,A142,12
A047,L110,12
A047,I013,16
A047,L030,24
A047,L109,21
A048,154,7
A048,154,17
A048,L111,7
A048,L292,9
A049,041,16
A049,L038,16
A050,A178,18
A050,A335,18
A050,L244,15
A051,L112,16
A051,L233,1
A051,I004,10
A052,071,21
A052,Ex041,11
A052,L153,12
A052,L066,19
A052,L031,16
A052,L277,10
A053,040,24
A053,L104,16
A053,L154,9
A054,Ex025,23
A054,179,23
A054,179,11
A054,L032,10
A054,L032,17
A054,I017,15
A054,L044,19
A054,L113,24
A054,I004,22
A055,L173,9
A055,L174,13
A056,043,17
A056,L062,6
A057,099,16
A057,099,14
A057,178,13
A057,A109,21
A057,199,21
A057,I017,14
A058,031,9
A058,A036,9
A058,L115,16
A058,L043,19
A058,L043,1
A058,L043,9
A059,L107,0
A059,L116,0
A059,L116,0
A060,Ex002,0
A060,L093,0
A060,L093,0
A061,083,5
A061,083,10
A061,083,7
A061,083,23
A061,A033,7
A061,A032,7
A061,L075,0
A061,L075,0
A061,L061,15
A061,L150,4
A061,L150,11
A061,L032,20
A062,022,15
A062,022,20
A062,L034,15
A062,L034,18
A062,I021,20
A063,L043,12
A063,L043,0
A064,A018,8
A064,L029,13
A066,L048,14
A066,L119,21
A068,L179,0
A068,L179,0
A069,L120,4
A069,L120,14
082,T001,0
082,T001,2
A071,I002,17
A071,L121,23
A071,L121,17
A072,A018,10
A072,L091,23
A073,114,6
A073,L122,18
A073,L215,6
